¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9091
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.15197
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.14506
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74207
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035025
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352305
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697049
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072857
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48411
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.935952
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41769
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94938
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53546
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12539
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56051
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00816
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48664
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00376
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.55973
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.53283
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.50847
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.48664
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.46733
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.45051
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.43618
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.42432
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.41493
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.40799
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741553
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034468
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351713
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696386
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072132
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483331
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934056
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41477
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94608
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53633
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10952
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52623
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96724
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.36933
¹(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.34246
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.31769
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.295
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.78365
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.76156
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.74201
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.72501
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.71053
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.69857
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.68911
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.68216
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740942
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033823
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351014
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695619
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071317
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482401
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931278
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41168
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9427
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53254
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08133
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48911
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92735
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.04318
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.01689
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.99264
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.97042
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.45992
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.04837
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.02859
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.0114
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.99677
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.9847
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.97518
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.96821
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740267
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033102
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350183
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694738
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070356
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481349
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928419
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40854
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93921
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52928
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05388
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45286
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.76217
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.73441
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.70867
¶(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.68492
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.6885
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.45647
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.34779
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.32777
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.31038
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.2956
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.28343
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.27385
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.26686
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739494
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032236
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349307
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693751
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069275
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48017
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925465
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4053
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93558
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53298
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02831
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42297
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.82468
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.79784
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.77302
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.7502
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.75883
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.4526
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.6606
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.64033
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.62274
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.60781
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.59553
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.58588
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.57887
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738641
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031322
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348294
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692652
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068059
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478865
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92241
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40193
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93351
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53651
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00353
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39646
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81793
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.88203
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.85708
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.83413
·(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.83159
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.4483
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.98761
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.96709
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.9493
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.93421
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.92182
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.91212
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.9051
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73769
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030299
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347183
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691439
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066758
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477406
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919264
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39847
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93654
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53989
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97954
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37081
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79045
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.96928
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.94418
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.92111
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.90681
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.44357
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.32974
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.30896
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.29095
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.27571
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.26321
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.25345
(319.27, 7.06, 369.24) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.24642
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73669
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029169
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345973
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690113
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065346
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475856
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916056
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39719
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93941
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54308
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95634
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34597
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76385
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.05966
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.03442
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.01122
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.99003
°(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.43843
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67741
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73558
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027994
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3447
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688704
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063766
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.474144
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912753
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39963
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94211
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54614
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93391
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32201
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73813
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.15328
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.12789
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.10455
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.08325
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.43286
(319.27, 7.06, 369.24) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.61067
(319.27, 7.06, 369.24) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.59159
(319.27, 7.06, 369.24) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.57489
(319.27, 7.06, 369.24) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.56054
(319.27, 7.06, 369.24) (355.66, 0.82, 381.51) (1.18, 1.64, 1.19) Tools 21.73512
(319.27, 7.06, 369.24) (355.66, 0.82, 381.51) (1.18, 1.64, 1.19) Tools 21.72245
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734378
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026711
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343285
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687193
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062112
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472326
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911919
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40195
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9447
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.549
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91225
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29882
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71335
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19061
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.22469
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.20121
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.17979
(319.27, 7.06, 369.24) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.42688
(319.27, 7.06, 369.24) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.54189
(319.27, 7.06, 369.24) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.52289
(319.27, 7.06, 369.24) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.50624
(319.27, 7.06, 369.24) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.49193
(319.27, 7.06, 369.24) (355.66, 0.82, 381.51) (1.18, 1.64, 1.19) Tools 21.86802
(319.27, 7.06, 369.24) (355.66, 0.82, 381.51) (1.18, 1.64, 1.19) Tools 21.85196
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733124
 (319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025322
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341771
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68556
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060308
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470365
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9139
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40415
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94712
(319.27, 7.06, 369.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5313
