¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(322.61, 7.23, 366.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54009
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30426
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86581
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4939
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20099
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00286
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91975
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9782
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21344
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67366
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42606
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27871
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.9671
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.94262
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.9213
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.90315
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.88814
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.87627
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.86753
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.8619
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.85939
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.86
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390262
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.61634
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860063
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.121181
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.407308
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.718591
˜(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.058707
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93431
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349462
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.806627
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3124
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87487
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50405
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21248
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01596
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93479
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99563
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23395
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69804
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45557
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11421
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.02616
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.0016
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.98022
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.96201
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.94695
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.93504
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.92627
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.92062
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.9181
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.9187
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.397315
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623935
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.86826
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130404
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.417326
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.72951
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561253
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940388
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356155
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813973
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32059
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88397
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5143
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22405
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02911
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9499
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01317
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25453
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72254
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4182
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11732
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.08872
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.06407
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.04262
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.02435
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.00925
”(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.99729
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.98848
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.98281
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.98028
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.98087
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.40437
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631532
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.876464
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.139631
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.427349
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.740436
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566838
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946511
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362901
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821431
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32878
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89317
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52458
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23568
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04236
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96516
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03085
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27527
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74361
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38058
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12277
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.15481
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.13009
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.10856
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.09023
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.07506
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.06307
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.05422
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.04853
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.04598
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.04657
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.411424
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639129
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.884667
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.149343
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.437378
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224419
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572472
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952682
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369619
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82889
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33706
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90242
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53498
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24741
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05569
©(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98047
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04863
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29617
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72577
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35909
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12986
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.22451
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.19969
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.17809
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.15968
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.14446
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.13242
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.12354
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.11782
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.11525
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.11584
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.418477
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.646724
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.892869
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.159057
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.447406
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229609
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578128
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958876
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376438
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836365
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34542
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9117
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54538
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25915
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06909
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99585
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06652
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31518
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70818
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34374
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13859
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.29785
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.27294
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.25126
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.23278
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.2175
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.20541
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.19649
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.19074
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.18815
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.18873
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.425528
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.654319
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.901073
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167942
¢(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914219
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234831
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583798
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.965093
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383265
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.843918
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35375
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92102
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55586
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27099
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08258
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01137
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08452
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32393
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69088
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32885
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14901
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.37491
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.3499
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.32813
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.30958
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.29424
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.28209
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.27313
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.26735
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.26475
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.26532
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432576
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.661911
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909272
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.176825
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91902
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240026
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58951
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971334
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390121
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851486
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36215
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93038
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56636
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28291
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09614
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02696
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10028
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33281
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70462
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31447
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16105
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.45575
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.43064
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.40877
¢(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.39014
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.37473
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.36253
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.35353
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.34772
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.34509
(322.16, 7.28, 366.69) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.34566
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.439618
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.669499
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.917469
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.185703
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923859
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245296
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59522
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977621
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397021
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859109
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37061
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93982
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57696
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29488
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10977
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04262
