¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554715
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285274
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34576
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408393
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473219
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540298
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609764
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681668
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756091
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833186
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919485
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039638
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155501
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253662
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405565
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593409
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791175
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999611
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219584
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452025
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11315
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78611
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113083
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320188
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542823
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782766
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003296
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05396
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106432
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160769
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21702
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275246
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335563
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397985
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462592
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529443
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598689
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670383
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744577
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838042
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954551
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07583
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181023
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279842
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399187
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586702
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78415
‚(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992285
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211861
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44393
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12267
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71961
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11479
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322018
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544817
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784892
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995001
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0455
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097804
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152011
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208069
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266142
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326275
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388495
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452936
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519602
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588608
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660091
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760224
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873311
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991004
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111841
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207801
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3073
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410525
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581163
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778334
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986167
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205479
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437209
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13368
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57803
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116549
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32389
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546802
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787083
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987511
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037851
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090018
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14406
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199997
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257921
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317869
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379933
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444163
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510691
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580206
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685861
„(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795691
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909879
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028709
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139177
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235847
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336079
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440056
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576726
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77371
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981303
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200352
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44216
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14615
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49206
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118292
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325777
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548851
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789255
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980787
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031023
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083061
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136974
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192778
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250544
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310352
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372282
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436343
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512094
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614788
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721474
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832397
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947779
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067781
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1678
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26517
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366166
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470935
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579656
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770237
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977663
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196548
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454237
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16007
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4099
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120069
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327703
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550915
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791477
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974858
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024974
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076953
€(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130724
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186403
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244045
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303728
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365547
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446967
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546807
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650526
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758343
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870414
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986984
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103027
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197692
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29582
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3976
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503185
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61277
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767929
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975258
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193975
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467625
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17553
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33152
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121872
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32961
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552992
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793707
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969728
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01978
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071627
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125287
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180893
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238424
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298007
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384707
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481842
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582742
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687563
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7965
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909736
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027532
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133457
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228871
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327815
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430426
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536891
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647378
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.766803
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97405
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19276
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482284
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10895
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2568
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.123689
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331582
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555084
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795986
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965384
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015353
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067102
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120699
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176204
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234046
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325175
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419725
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51789
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619844
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725824
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835898
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950417
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069518
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165169
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261363
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361156
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46464
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572018
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683439
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79916
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974052
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192784
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498281
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1406
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18573
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125561
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333538
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557214
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798299
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961814
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011714
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063431
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116937
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179479
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268252
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360345
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4559
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555157
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65824
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765306
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876658
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992435
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10457
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198172
„(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295208
(333.53, 7.50, 358.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395863
