¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ğ(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.064415
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.90545
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944288
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18701
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448488
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730847
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036777
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369183
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73163
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100124
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493746
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924534
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39792
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90366
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44715
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96092
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46213
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00918
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76356
(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.67463
(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.59078
(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.67606
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91764
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945363
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18816
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449682
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732191
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038196
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370722
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730905
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0912
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48403
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913896
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38618
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89789
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44079
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91791
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41535
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9581
¨(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64167
(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.56584
(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.50107
(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.58525
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92981
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946396
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189285
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450928
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733509
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039636
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372309
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722845
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082453
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.474451
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903397
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3746
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89239
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42164
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87583
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36956
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90814
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52237
(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.46108
(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.41452
(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.49763
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.72924
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.70766
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.68891
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.67298
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.65986
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.64955
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.64202
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.63729
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.63534
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.63616
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947431
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190406
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45213
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734843
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041075
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373842
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714884
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073797
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465001
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893072
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36324
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88204
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38368
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83469
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32482
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85933
¼(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44438
(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.36025
(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.33105
(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.41312
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.57188
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.55047
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.53187
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.51607
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.50305
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.49282
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.48535
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.48064
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.47869
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.47951
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948488
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191545
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453346
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736133
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042473
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375383
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713364
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070768
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460178
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886099
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35378
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86966
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34652
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79448
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28113
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81165
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39217
(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.26323
(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.25058
(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.33167
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.41987
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.39863
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.38017
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.36449
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.35157
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.34141
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.334
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.32932
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.32738
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.32818
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949547
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192662
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454559
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737461
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043913
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376957
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723969
·(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082298
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472777
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899855
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36896
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88637
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29931
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74396
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22692
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75331
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32915
(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.16992
(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.17303
(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.25318
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.27303
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.25195
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.23363
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.21807
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.20525
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.19516
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.18779
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.18315
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.18122
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.182
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950589
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193757
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455749
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738747
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045317
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378479
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734752
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093975
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485523
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913839
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38432
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88456
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25982
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69312
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17171
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69312
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26328
(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.08021
(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.09836
(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.17761
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.1312
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.11027
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.09209
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.07664
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.06391
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.05389
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.04658
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.04196
 (322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.04004
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.0408
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951593
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19487
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456935
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74005
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046722
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379992
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74348
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105806
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498438
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927976
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39988
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8549
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.228
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64334
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11769
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63424
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19888
(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.99498
(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.02649
(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.10487
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.99421
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.97344
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.95538
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.94004
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.9274
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.91745
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.91019
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.9056
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.90368
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.90444
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952622
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195964
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45816
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741333
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04813
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381516
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745129
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117772
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511508
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94231
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41565
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82605
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19704
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59616
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06481
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57666
(322.14, 7.32, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13591
(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.92049
(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.95737
µ(322.14, 7.32, 368.51) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.03493
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.8619
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.84126
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.82334
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.80811
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.79555
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.78566
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.77844
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.77388
(322.14, 7.32, 368.51) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.77197
