¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ì(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.680204
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929829
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35982
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83045
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34763
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84869
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36407
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91565
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57112
½(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1148
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68103
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87539
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19036
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52055
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86707
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21792
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53372
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88734
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.18974
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.18663
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.18682
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.19603
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684585
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928061
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186355
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440717
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714946
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014288
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351134
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718913
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122005
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511395
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903669
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33125
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79912
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31317
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80501
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32054
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8681
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4686
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99745
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55392
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69882
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0065
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32896
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66722
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0224
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39571
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6213
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.0447
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.0416
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.04179
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.05093
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679158
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922222
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176341
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429964
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703342
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999907
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335492
½(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701813
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103193
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477876
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877911
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30316
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76837
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27931
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7623
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27807
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82164
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41768
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88319
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43027
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14582
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82873
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14382
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4742
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82097
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18526
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56838
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.90479
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.90171
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.9019
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.91098
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673736
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916348
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166459
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419304
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691835
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986398
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319923
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684761
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084506
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443743
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849623
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27555
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73815
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2461
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72052
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23664
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77639
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36529
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68079
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30996
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89401
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65683
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96485
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28773
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62644
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98214
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35608
»(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.77565
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.77258
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.77277
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.77621
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668253
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91045
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156616
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408722
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680433
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974043
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304459
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667845
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065934
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4123
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812927
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24845
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70844
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20915
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67966
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19329
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73224
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29975
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57297
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12361
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76712
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49055
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79183
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10751
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43857
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7861
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15118
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6248
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.64251
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.64269
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.6461
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66276
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90451
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146898
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398263
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669118
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961846
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289068
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651028
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047047
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384863
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776761
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2138
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67932
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17245
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63974
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14968
»(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68922
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23635
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50682
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89666
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59874
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3297
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62452
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93332
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25705
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59675
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95351
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32861
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.51718
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.51735
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.52074
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65724
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898544
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137261
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387899
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657963
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949736
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273771
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634319
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022109
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35795
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741122
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17479
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65055
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13661
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60073
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10711
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64733
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17499
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44284
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72392
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35725
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10994
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46269
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76492
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08164
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41387
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76262
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12918
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.39646
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.39663
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.4
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651667
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89257
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127717
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377598
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646861
·(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937759
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258572
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617724
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997608
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331512
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706019
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13639
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60837
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10155
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56264
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06552
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6065
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11566
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38099
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65936
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12482
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85238
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33603
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60209
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91213
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23717
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5783
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9367
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.28025
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.28042
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.28376
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646101
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886364
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118247
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367448
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635895
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9259
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243478
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601233
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973561
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305562
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671429
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0986
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56684
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06314
(428.71, 14.89, 247.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52541
