¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
”(391.41, 13.99, 250.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18308
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505361
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830173
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194685
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590362
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027638
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5133
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05576
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68913
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41225
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24223
·(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20453
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3223
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62519
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07491
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3882
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87378
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93101
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80369
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.836842
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025726
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228213
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44579
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680127
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933238
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207401
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505301
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83124
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198372
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595679
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033529
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519835
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06425
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70117
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42598
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25808
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21975
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32808
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67986
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20257
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51173
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77172
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09897
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.54846
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.836845
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025739
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228216
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445774
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680132
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933254
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207405
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505337
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832995
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200314
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601111
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039509
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5265
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07498
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71334
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43988
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27412
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22483
¹(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33406
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72568
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33204
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48036
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67233
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27219
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.8369
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025808
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228299
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445871
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680228
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933327
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207499
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505432
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83481
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202296
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606609
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045626
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533337
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08583
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72562
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45391
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28122
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23015
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34032
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74105
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45041
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48108
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57557
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28696
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.837012
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025916
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228427
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446007
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680397
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933511
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20768
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505627
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836687
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204382
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609604
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051864
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540276
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09678
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73806
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46502
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28593
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23563
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35155
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75661
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46955
²(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48235
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48137
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51608
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.460343
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026095
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228617
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446219
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680608
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933734
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207942
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505907
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838631
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206523
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611959
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058238
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547383
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10786
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75061
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46928
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29082
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24132
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36458
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77233
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48889
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48421
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5587
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74466
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.461083
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.637167
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228885
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446476
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680899
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934062
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208292
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506261
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840654
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208707
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614427
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063708
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554585
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11904
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75599
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47365
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2959
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24719
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37773
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78821
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50847
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48666
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77443
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97941
œ(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.461873
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.638013
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229197
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446824
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681263
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934457
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208711
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507136
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842713
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211034
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616958
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066516
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561964
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12779
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47822
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30114
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25325
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39103
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80427
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52824
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50528
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99577
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22045
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.462716
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.638915
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827757
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447243
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681716
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934906
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209225
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509082
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844882
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213394
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619576
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069424
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569442
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13143
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7641
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4829
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30651
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25956
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40443
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8205
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54821
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56501
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.216
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46807
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.46361
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.639873
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.828784
—(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031827
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682204
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935482
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209836
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51112
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847094
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215794
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622233
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072393
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573665
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13517
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76834
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48774
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31208
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26599
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41798
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83687
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56837
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62551
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30436
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80163
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.464555
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.640882
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.829869
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033136
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251634
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936067
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210496
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513199
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849358
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218321
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625028
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075487
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577117
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13902
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77269
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49269
(391.76, 13.95, 250.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31779
