¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.62315
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60463
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.8954
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.87259
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.85251
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.83513
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.82044
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.80843
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.79909
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.79242
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.7884
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.239356
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.803706
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996157
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202727
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425019
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664912
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924452
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206168
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512957
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848252
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216101
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621537
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070438
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570197
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06744
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59074
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17433
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80874
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24489
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7164
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22778
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51015
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.90692
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.8841
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.864
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.8466
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.8319
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.81988
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.81053
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.80385
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.79983
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.245165
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.424212
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.003567
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210714
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433627
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674194
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934523
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217111
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524883
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861297
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230478
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637368
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088027
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589837
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0832
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60821
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22827
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83053
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26832
›(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74178
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25482
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6345
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.92114
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.8983
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.87818
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.86076
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.84604
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.83401
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.82465
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.81795
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.81392
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.251001
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.430478
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011092
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218766
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442348
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683599
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94473
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228201
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536941
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874485
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24499
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653441
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105844
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609709
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09941
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62618
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28309
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85342
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29298
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76838
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27728
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82769
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.93807
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.9152
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.89505
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.87761
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.86288
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.85082
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.84145
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.83474
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.8307
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.256859
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.436773
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018683
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226938
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451138
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693103
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955008
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23938
Ÿ(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54916
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887887
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259678
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669663
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123868
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62985
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11605
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64465
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33868
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87739
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31883
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79628
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30103
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02515
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.95773
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.93482
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.91464
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.89718
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.88242
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.87034
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.86095
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.85423
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.85018
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.262745
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.443095
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026371
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235205
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460032
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702746
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965436
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250714
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561521
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901414
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274573
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686089
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142161
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650248
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13315
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69199
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39514
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9025
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34586
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82074
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32624
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99176
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.98011
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.95717
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.93696
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.91947
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.90468
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.89258
’(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.88317
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.87643
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.87237
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.268666
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.449532
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034158
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243577
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469031
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71244
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975986
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26215
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574025
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915109
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289658
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702733
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160645
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670245
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15071
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74231
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45245
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92871
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37413
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84529
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35282
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94403
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.00526
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.98227
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.96203
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.9445
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.92968
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.91755
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.90812
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.90137
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.89729
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.275406
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.455906
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.04199
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251997
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478137
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722281
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986626
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273751
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586654
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928944
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304877
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719599
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179358
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686543
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16873
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79334
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51055
Ÿ(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95607
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40069
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87114
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38083
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89748
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.03317
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.01014
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.98985
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.97229
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.95743
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.94528
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.93582
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.92904
(330.93, 7.76, 366.53) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.92495
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.281363
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.462306
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049934
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.260526
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4873
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732211
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997399
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285465
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599436
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942984
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320328
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736638
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198308
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703252
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20743
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8451
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56787
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98459
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42587
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89834
(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41024
(330.93, 7.76, 366.53) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 14.85047
(330.93, 7.76, 366.53) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 14.85253
(330.93, 7.76, 366.53) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 14.85682
(330.93, 7.76, 366.53) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 14.94357
