¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(408.50, 7.32, 367.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912554
(408.50, 7.32, 367.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.21336
(408.50, 7.32, 367.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.662
(408.50, 7.32, 367.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17418
(408.50, 7.32, 367.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72718
(408.50, 7.32, 367.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36213
(408.50, 7.32, 367.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.41726
(408.50, 7.32, 367.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.40944
(408.50, 7.32, 367.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19007
(408.50, 7.32, 367.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.74473
(408.50, 7.32, 367.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.74604
(408.50, 7.32, 367.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.72404
(408.50, 7.32, 367.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.70459
(408.50, 7.32, 367.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.68768
(408.50, 7.32, 367.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.67328
(408.50, 7.32, 367.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.6614
(408.50, 7.32, 367.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.65201
(408.50, 7.32, 367.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.64513
(408.50, 7.32, 367.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.64072
(408.50, 7.32, 367.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.63881
(408.50, 7.32, 367.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.63937
(408.50, 7.32, 367.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.64242
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347214
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566485
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802502
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057209
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332909
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632166
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958156
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314509
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705652
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136877
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61186
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13968
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59743
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11041
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67743
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30738
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8951
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52722
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6489
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95302
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19702
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45074
‚(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7148
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98965
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2168
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30617
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39919
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49593
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61615
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74773
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.884
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346352
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565559
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801508
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056176
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331758
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630933
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956803
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313031
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704044
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135028
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612466
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1426
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64294
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16056
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73296
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36818
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94671
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58413
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68168
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06967
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33531
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59337
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86191
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14155
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24366
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33333
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4266
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52365
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62449
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74116
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87734
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345494
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564669
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800523
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055123
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33063
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629666
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955426
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311528
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702407
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13324
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610481
…(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14192
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68763
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21152
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78943
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4163
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99949
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64235
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71509
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12473
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47813
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74067
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01393
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18684
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27324
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3632
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45679
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55413
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65536
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76047
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87352
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344693
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563748
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799608
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054063
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329479
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628441
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954086
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310082
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700765
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131433
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60848
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13971
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67775
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23743
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8469
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46545
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05352
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70196
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74916
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18032
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62562
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89281
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13566
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21887
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30557
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39587
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48982
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58756
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68913
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7946
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90412
ş(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343832
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562865
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798612
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053021
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32833
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627204
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952786
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308609
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699189
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12969
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606504
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13753
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66817
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22678
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84898
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50348
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10872
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76289
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70988
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23643
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77792
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17009
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25363
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3407
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43134
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5257
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6238
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72575
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83168
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94165
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343029
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561983
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797663
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327242
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626016
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951436
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307168
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69758
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127925
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604543
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13533
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66254
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21643
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83741
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50097
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12169
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80946
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54584
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29306
ƒ(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9352
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12681
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20728
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29117
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37866
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46969
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56447
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66298
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76539
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87175
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98216
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342203
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561135
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796751
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326159
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624822
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950152
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305734
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696012
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126165
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602634
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13317
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65813
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2064
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82622
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49041
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11966
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8072
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27266
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35017
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08894
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16638
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24721
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33155
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41944
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51092
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60611
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70512
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80795
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91481
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02577
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341376
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560243
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795795
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049968
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32502
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623645
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948821
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304305
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694447
„(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124449
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600717
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13102
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65404
(408.27, 7.31, 367.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19664
