¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(330.37, 7.15, 372.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.02132
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76461
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79001
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85371
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790942
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03803
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30491
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594007
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908156
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250704
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617162
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013205
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461985
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965858
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45719
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89263
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53481
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38761
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24792
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88354
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44538
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8799
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7277
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65042
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56064
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789181
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036132
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302856
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591764
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905729
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248052
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614491
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010326
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462927
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966869
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4596
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91275
…(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59006
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49905
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19433
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82457
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40122
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84765
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69207
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51358
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28084
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787381
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03419
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300756
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589499
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903248
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245343
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611829
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009516
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463769
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967795
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46236
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96198
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64577
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57289
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14178
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76682
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62064
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81667
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6578
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42385
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4177
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785546
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03221
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298613
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587173
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900718
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242579
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609145
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010228
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464515
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968608
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46551
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01158
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70195
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52586
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09033
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7102
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83885
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80133
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64786
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36072
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55603
ˆ(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783672
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030176
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296425
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584802
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898136
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239757
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606467
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010835
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465185
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969365
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46902
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0616
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75858
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47977
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04027
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67659
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96725
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79532
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66065
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29877
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69576
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78176
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028127
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294197
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582378
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895503
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236876
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603734
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011357
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465784
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.970036
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48886
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11199
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80212
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46791
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04639
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68333
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94602
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79038
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87273
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23806
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.90148
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779814
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026027
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291925
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579916
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892819
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233952
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601005
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011827
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466305
ƒ(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.970615
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52396
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12333
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79695
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47403
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05312
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69076
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92477
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78654
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1127
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17859
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48401
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777825
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023888
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28961
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577408
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890087
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230967
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600538
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012213
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466094
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.96776
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51984
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11872
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79174
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48072
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06045
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7312
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90356
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78377
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84269
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12029
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04385
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775812
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02171
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287256
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574852
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887306
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227927
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600638
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010129
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.46204
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963246
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51568
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11406
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78651
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48793
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06841
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8429
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88239
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78206
‡(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82782
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06616
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10493
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773757
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019494
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284859
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572247
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884473
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224837
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597241
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006388
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457911
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958653
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51152
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10936
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78345
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49573
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07694
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95604
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86121
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78148
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78673
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01943
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07103
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771667
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01724
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282421
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569608
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881598
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221693
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593805
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002601
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453712
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953983
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50733
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1047
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78373
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50406
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08609
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07064
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84007
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91669
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74674
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99531
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02374
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769542
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014949
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27993
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566919
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878673
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218498
€(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5903
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998743
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449445
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94924
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5031
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09997
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7839
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51294
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09583
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18667
(331.10, 7.09, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81897
