¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947299
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.991356
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.979867
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.969745
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.96098
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.084233
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.771581
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.25514
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.5742
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.00177
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.56379
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.15611
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.77575
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.42013
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.709015
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.903437
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.113282
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339578
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.58429
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849719
©(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.132546
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942838
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300876
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694049
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08865
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370656
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672166
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995296
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34233
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.584297
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.569332
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.555692
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.543367
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.532352
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.522636
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.514212
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.833311
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.198882
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.27452
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.59891
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.55697
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.60055
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.19052
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.80804
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.4505
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.710163
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.903321
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.113157
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339441
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584143
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849558
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617894
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945446
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303753
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697206
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09847
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381098
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683336
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00724
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.193931
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.17831
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.163966
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.150886
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.139062
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.128482
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.119141
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.278067
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.596796
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.942443
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.29471
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.62467
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.28783
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.63952
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.227
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.84226
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.48267
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.711344
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.903218
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.113046
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339323
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584014
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849417
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620322
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948116
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30666
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700436
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108884
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392194
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69518
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01992
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.947932
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.925516
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.904403
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.884576
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.866019
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.848719
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.832661
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.071052
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.373519
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.778756
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.31572
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.42584
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.3204
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.68072
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.26556
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.87844
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.51667
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.712559
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.903131
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112952
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339221
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.583902
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849297
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622857
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950833
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309638
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703725
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119862
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403894
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70765
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03331
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.220452
ª(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.204631
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.19009
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.17682
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.164809
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.154048
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.859407
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.874964
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.162433
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.795403
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.33754
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.93392
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.35429
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.72421
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.30624
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.91659
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.55252
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.712059
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.904012
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112873
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339136
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.583812
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849197
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625379
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95362
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312677
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707083
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117413
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416194
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720833
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.610226
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.565333
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.522083
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.491312
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.518507
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.076098
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.058297
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.121845
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.872554
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.989862
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.812673
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.36019
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.77548
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.16313
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.77
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.34909
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.95676
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.59026
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.708812
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.905383
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112808
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339066
¸(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.583736
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849115
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62798
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956468
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315807
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685768
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062273
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.544346
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.528051
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.514409
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.501933
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.551597
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.495695
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.415577
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.33824
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.298741
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.362737
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.827983
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.004555
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.83057
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.07674
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.72677
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.19217
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.81815
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.39412
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.99897
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.62992
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.705557
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90679
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.11276
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339013
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.58368
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329038
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63062
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.341539
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.282822
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.226106
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.182446
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.150445
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.131416
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.128572
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.128841
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.144289
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.161229
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.179322
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.369109
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.293761
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.131806
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.857534
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.958458
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.849096
¶(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.696404
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.25395
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.23081
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.8687
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.44137
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.04326
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.67151
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.702293
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.903935
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112796
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.338978
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.583641
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331522
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.095135
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.043517
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.993682
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.953645
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.924788
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.903886
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.890757
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.882841
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.88706
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.895806
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.905606
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.916468
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.401412
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.634331
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.607834
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.669601
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.858682
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.960584
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.691257
(328.92, 7.34, 374.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.69873
