¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
•(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.254933
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978137
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.253214
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.552042
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.877779
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.234166
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.655436
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.140029
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.685696
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30364
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99882
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50435
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33491
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28592
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3855
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64497
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0923
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07846
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08669
(336.40, 7.51, 349.73) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 21.72259
(336.40, 7.51, 349.73) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 21.70393
(336.40, 7.51, 349.73) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 21.68854
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 23.09332
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 23.08045
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 23.07104
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 23.06507
(336.40, 7.51, 349.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 24.88041
(336.40, 7.51, 349.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 24.87654
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.281114
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49483
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.738186
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993884
ã(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270295
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.570632
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.898079
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.256422
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.662123
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.147509
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.692052
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3116
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00979
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50848
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33963
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29136
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39179
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66092
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10755
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95999
(336.40, 7.51, 349.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.27038
(336.40, 7.51, 349.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.25705
(336.40, 7.51, 349.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.24659
(336.40, 7.51, 349.73) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 21.52919
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 22.68514
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 22.67248
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 22.66321
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 22.65733
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.29295
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.507541
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.741079
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.009699
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.287453
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.589307
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.918479
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.278792
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.674815
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.154847
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.700312
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31819
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02057
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51265
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34436
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29683
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39816
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6771
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01558
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85899
(336.40, 7.51, 349.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.27461
(336.40, 7.51, 349.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.25033
(336.40, 7.51, 349.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.22896
(336.40, 7.51, 349.73) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 21.71316
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 22.62279
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 22.60699
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 22.59458
Î(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 22.58556
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.304846
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.52032
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.752085
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013535
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.304686
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.608069
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.938979
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.301279
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.699588
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.16204
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.708415
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32572
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03115
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51687
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34916
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30236
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40456
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69345
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92588
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7606
(336.40, 7.51, 349.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.30655
(336.40, 7.51, 349.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.28222
(336.40, 7.51, 349.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.26082
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 22.84255
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 22.82316
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 22.8072
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 22.79467
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 22.78555
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.316803
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533165
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.765918
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.016955
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.310045
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.626913
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.959575
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.323878
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.724491
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.169087
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.716351
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33473
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03994
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52111
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35402
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30791
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41104
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70116
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83849
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66473
(336.40, 7.51, 349.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.34149
(336.40, 7.51, 349.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.31711
Ö(336.40, 7.51, 349.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.29568
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 23.05017
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 23.03058
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 23.01446
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 23.00179
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 22.99257
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328819
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546075
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779824
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.031974
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.313293
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.633885
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.980265
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.346583
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.749519
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.194773
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.724123
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34355
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04901
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52538
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35889
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31351
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41755
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70883
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75328
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57137
(336.40, 7.51, 349.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.37946
(336.40, 7.51, 349.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.35503
(336.40, 7.51, 349.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.33354
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 23.2651
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 23.24531
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 23.22902
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 23.21622
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 23.20689
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.340892
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.559049
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.793801
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.047071
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.321092
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.637372
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.988947
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.369396
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.774673
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.222641
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.731728
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35217
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05889
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5297
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36382
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31916
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42412
Ø(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71658
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71553
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54624
(336.40, 7.51, 349.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.42048
(336.40, 7.51, 349.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.39599
(336.40, 7.51, 349.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.37446
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 23.48762
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 23.46762
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 23.45115
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 23.43821
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 23.42877
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353021
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.572083
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807846
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.062245
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.337533
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.640793
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.992704
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.379907
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.799945
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.250651
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.75155
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36061
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06854
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53404
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36878
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32487
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43077
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72439
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69634
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52519
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4385
(336.40, 7.51, 349.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.44004
(336.40, 7.51, 349.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.41846
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 23.71801
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 23.6978
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 23.68115
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 23.66805
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 23.6585
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.365204
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.585179
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.821957
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.077494
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.354059
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.654307
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.99639
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.383972
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.812422
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.278802
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.782928
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36885
ã(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07797
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53843
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37376
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33062
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43743
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73224
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64421
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50569
(336.40, 7.51, 349.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.51181
(336.40, 7.51, 349.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.48721
(336.40, 7.51, 349.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.46557
(336.40, 7.51, 349.73) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 21.76601
(336.40, 7.51, 349.73) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 21.74992
(336.40, 7.51, 349.73) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 21.73709
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 23.90605
(336.40, 7.51, 349.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 23.89638
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.377439
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598333
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.836133
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.092816
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.370667
(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.672369
