¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.8945
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.23249
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.19568
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.16144
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.12975
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.10058
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.49562
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.28749
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.26788
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.74483
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.82808
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.26287
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.32303
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.555156
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.804312
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.069377
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835307
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167692
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530867
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929251
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357199
Ä(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825214
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34441
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93298
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59438
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34294
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19693
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14385
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22516
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4539
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.49844
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.46338
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.4309
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.401
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.37815
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.44938
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.4296
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.41321
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.40017
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.82544
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324479
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.556718
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.804928
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070044
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835932
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168374
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531602
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930047
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356027
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823934
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35003
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93927
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6015
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35102
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2062
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14942
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23166
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50889
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.35536
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.32938
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.30561
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.28405
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.26468
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.7252
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.59709
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.58055
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.5674
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.55763
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.325882
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.558235
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.805516
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070683
Ô(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836493
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169027
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532305
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930824
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354863
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827438
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35564
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94556
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60862
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3591
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21544
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15509
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.30317
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.27293
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.26456
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.26983
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.27724
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.28678
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.29847
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.3386
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.77053
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.82301
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.85202
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.7307
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327242
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.5597
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806077
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07129
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.359153
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169634
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532973
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929809
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356398
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832468
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36125
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95183
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61566
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36711
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22255
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16083
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.53957
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.54113
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.54487
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.55078
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.55886
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.56914
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.5816
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 15.96805
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.9501
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.93325
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.00846
º(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328559
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56111
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80661
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071868
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.359779
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170206
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533609
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929666
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360906
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837481
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36682
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95808
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6227
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37514
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22757
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1666
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.83207
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.83424
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.83863
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.84523
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.85406
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.86512
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.87842
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 15.61263
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.13601
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.11901
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.1948
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.32381
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.31359
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.36274
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.55942
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.32983
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.561942
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807113
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.072412
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.360373
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.673347
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534207
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932891
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365415
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842485
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37239
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9643
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62974
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38312
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2301
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17242
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.13884
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.14167
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.14676
(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.15412
Ä(430.04, 14.92, 247.42) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.16375
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 15.22005
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 15.20069
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 15.27147
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.32847
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.3113
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.18231
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.16857
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.15845
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.15194
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.14905
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331058
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.562383
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807589
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.072928
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.361481
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.674117
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534735
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933499
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369906
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847445
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37792
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9705
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63672
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38892
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22776
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17833
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27591
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 15.47544
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 15.48131
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 15.48949
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 15.49999
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 15.51283
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 15.52801
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 15.54554
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.5277
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.51036
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.17219
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.14334
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.13533
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.13092
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.13012
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.33224
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.562795
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808035
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073413
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.362908
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.674856
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.015653
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934042
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373434
Ô(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852394
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38343
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9767
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64371
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38689
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22542
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18428
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28814
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 15.81484
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 15.82154
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 15.83061
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 15.84206
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 15.85589
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 15.87212
(430.04, 14.92, 247.42) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 15.89076
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.99316
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.41416
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.26297
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.234
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.22594
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.2215
(430.04, 14.92, 247.42) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.22068
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.333375
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563183
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808455
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073865
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.363558
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.675565
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.01643
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93458
(430.04, 14.92, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373993
