¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ª(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64182
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.029503
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.393791
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.794085
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.23591
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.726017
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27266
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88615
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57939
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36911
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.72974
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.81927
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 16.09924
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.08364
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.65222
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.01698
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.74634
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 17.00855
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.11327
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.19645
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.08469
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.08541
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.63024
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.21018
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.82864
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.48946
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.19699
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.89223
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.48939
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.103857
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.393026
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.699878
ˆ(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.033064
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.397699
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.798388
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.240678
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.731318
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2786
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89283
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58698
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.08969
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.07511
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.22344
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 16.57849
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27618
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.28349
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.55772
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.15876
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 16.23048
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.15795
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.23909
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.12687
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.13045
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.67793
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.26076
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.88239
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.5467
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.25808
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.91855
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.20912
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.105914
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.395263
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.702995
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.036469
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.401435
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.802504
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.245235
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.73639
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28428
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89923
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32582
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16746
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13469
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.24974
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 16.4967
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29324
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.07037
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.15648
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.93392
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 16.32299
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.70267
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.28491
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.17221
†(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.17812
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.7284
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.31431
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.93931
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.60731
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.32278
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.94759
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.2359
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.107818
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.397335
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.705968
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.039719
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.405
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.806434
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.249583
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.741228
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28969
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90533
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.2071
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.98723
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.8761
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.89797
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 16.07146
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 17.16247
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.2043
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.69615
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.64882
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 17.40359
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.75252
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.33395
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.22073
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.22845
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.7817
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.37086
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 20.16222
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 20.20227
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 20.51293
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.97937
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.2652
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.10957
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.399241
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.708798
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.042812
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.408393
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.810172
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.253722
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.745836
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29485
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.31712
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.98214
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.60603
µ(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.25996
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.98765
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.80219
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.71995
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.65943
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.70642
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.6666
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.76275
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.80558
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.38625
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.27246
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.28146
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.15237
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.21061
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.48546
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.77129
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 20.11069
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.0139
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.29704
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.111169
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.40098
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.711483
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.045746
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.411612
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.813718
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.257649
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.750206
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29974
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6055
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.29839
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.8172
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.38789
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.78821
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.78633
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.27516
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28164
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.24779
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.72237
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.15724
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.86189
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 18.29004
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 18.25435
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 18.32541
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 18.56968
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 18.82339
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.11652
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.54181
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.98951
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.05121
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.33143
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.112615
ƒ(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.402553
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.714022
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.048521
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.414657
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.817075
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.261365
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.75434
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95461
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61105
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35318
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.1973
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.17371
(336.72, 7.03, 319.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.15189
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75874
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35376
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34287
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.17095
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.78138
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 17.49126
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 17.45252
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 17.53161
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 17.74952
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 17.97563
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 18.22898
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 18.60977
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.0097
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.43017
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.88001
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.09134
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.36841
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.113906
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.403958
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.716414
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.051137
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.417527
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.820239
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.264867
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.75824
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95923
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61629
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35911
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20554
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17868
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36014
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76968
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36691
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82059
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 16.77575
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 16.73407
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 16.81686
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 17.01189
”(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 17.2141
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 17.43262
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 17.77524
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 18.13436
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 18.5111
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.05579
(336.72, 7.03, 319.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.70266
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.92682
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.13432
(336.72, 7.03, 319.03) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.40801
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.115043
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405195
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.718661
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.053592
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.420222
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.823207
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.268155
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37789
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96359
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62119
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36469
(336.72, 7.03, 319.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21187
