¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
÷(417.17, 14.63, 314.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54498
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146688
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518723
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925392
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372345
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87434
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43049
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05477
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76038
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58579
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27578
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98925
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92712
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97537
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57051
»(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17142
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68455
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23212
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23958
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94736
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960225
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220847
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508382
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820062
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157569
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526897
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932588
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380335
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.890227
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44823
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07475
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78306
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61827
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36523
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08883
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20013
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2442
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86044
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36163
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88669
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44735
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34604
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11475
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966472
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229992
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515371
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825446
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163465
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533342
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939692
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388204
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902559
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46584
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09462
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80561
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65053
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45627
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19025
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48265
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52355
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05389
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55792
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0954
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66973
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49473
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29194
¹(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97061
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234475
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520226
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830738
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169249
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539669
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946704
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398659
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914585
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48334
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11431
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83202
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68256
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54889
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37564
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77515
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76031
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2441
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75771
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30567
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89141
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6989
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48615
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974669
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238856
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525009
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835934
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174926
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54591
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953542
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409283
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926399
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50068
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13384
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85969
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71439
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64313
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62628
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01138
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94003
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43312
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95853
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51945
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14708
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90737
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68435
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978671
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243178
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529704
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841036
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180508
·(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552015
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960304
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419706
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938089
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51791
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15325
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88708
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74598
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7391
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81097
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04244
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12367
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62803
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16577
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7472
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42055
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14715
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88656
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982592
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247435
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534309
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846045
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185994
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558052
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966935
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42997
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949512
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53134
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17249
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91428
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77735
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76682
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8372
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07327
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31295
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82907
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37969
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0108
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70395
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45271
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12356
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986451
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25157
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538805
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850959
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191352
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563933
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973413
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440046
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960808
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54401
·(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19159
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94128
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79979
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77477
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86326
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09781
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41265
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03645
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62177
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28381
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99781
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66826
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38094
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990209
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255701
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543258
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855795
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196615
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56972
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98123
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449965
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971839
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55643
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2105
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96099
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80629
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78228
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88909
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11236
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42966
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25188
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88506
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44839
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01222
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84817
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64447
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993902
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259667
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547596
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86053
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201781
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575374
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989971
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459662
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982694
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56864
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2267
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96637
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8124
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78943
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91474
»(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12682
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44665
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37699
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87395
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40155
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96253
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08015
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.91434
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997545
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263593
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551839
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865128
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206842
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580953
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998581
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.46921
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.993379
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57859
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23114
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97141
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81821
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79616
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93805
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14124
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47392
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31696
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83188
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35704
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91537
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31799
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19083
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001052
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267405
(417.02, 14.64, 314.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555988
