¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(435.09, 13.85, 288.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16753
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09488
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11819
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93579
™(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43431
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40932
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20804
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.831061
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031397
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247463
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.480691
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.733053
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.006952
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.305219
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172421
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556806
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980557
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444191
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960518
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55834
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21882
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96936
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82957
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82522
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99084
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16296
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12686
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82253
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51532
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.54285
(435.25, 13.86, 288.86) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.19464
(435.25, 13.86, 288.86) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.18424
(435.25, 13.86, 288.86) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.17686
(435.25, 13.86, 288.86) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.1725
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.830064
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030245
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246316
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.479455
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.731711
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.005495
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.303552
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168804
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552858
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976219
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443089
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958063
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55225
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21191
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9615
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82051
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81469
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97741
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23238
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12421
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83377
—(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64093
(435.25, 13.86, 288.86) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.22281
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43143
(435.25, 13.86, 288.86) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.18588
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.829057
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02919
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245181
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478225
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.730381
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.004048
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.301974
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.62875
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548901
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971869
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440277
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955624
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5462
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20506
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95366
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81034
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80419
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95918
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30315
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0906
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84685
(435.25, 13.86, 288.86) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.25708
(435.25, 13.86, 288.86) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 22.59671
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.66788
(435.25, 13.86, 288.86) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.20366
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827972
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028144
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244055
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.477009
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.729061
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.002614
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.300406
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.627031
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544986
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967517
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435452
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953077
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54015
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19821
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94586
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79375
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79374
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94114
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32282
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05704
(435.25, 13.86, 288.86) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.47088
(435.25, 13.86, 288.86) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.27794
š(435.25, 13.86, 288.86) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 22.39054
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.95192
(435.25, 13.86, 288.86) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 22.68091
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.826899
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027108
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242937
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.475803
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.727755
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.001194
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.298846
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.625325
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541098
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96319
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430674
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950512
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53412
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19143
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93813
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77718
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78336
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92329
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29549
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02356
(435.25, 13.86, 288.86) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.42089
(435.25, 13.86, 288.86) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.28429
(435.25, 13.86, 288.86) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.09299
(435.25, 13.86, 288.86) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.24839
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.825835
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02608
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241832
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474607
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.726459
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.999708
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.297298
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.623632
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.981762
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958884
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425895
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944047
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52817
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18465
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93042
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76062
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77302
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90563
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2682
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99015
(435.25, 13.86, 288.86) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.57298
(435.25, 13.86, 288.86) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.43946
(435.25, 13.86, 288.86) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.1238
(435.25, 13.86, 288.86) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.74906
 (435.25, 13.86, 288.86) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 22.35915
(435.25, 13.86, 288.86) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 22.35864
(435.25, 13.86, 288.86) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 21.20824
(435.25, 13.86, 288.86) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.27537
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.824784
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.025063
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.240734
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473423
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.725175
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.997924
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.295762
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.621948
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.979912
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954607
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421164
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936075
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5222
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17792
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92271
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74425
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76164
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88817
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24096
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95679
(435.25, 13.86, 288.86) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.73055
(435.25, 13.86, 288.86) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.60032
(435.25, 13.86, 288.86) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.43936
(435.25, 13.86, 288.86) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.48831
(435.25, 13.86, 288.86) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.31854
(435.25, 13.86, 288.86) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.31115
(435.25, 13.86, 288.86) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.30679
(435.25, 13.86, 288.86) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.06689
(435.25, 13.86, 288.86) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.07117
(435.25, 13.86, 288.86) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.07874
(435.25, 13.86, 288.86) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.08961
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823744
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024054
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.239647
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472248
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723904
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.996159
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294236
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.620277
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.978075
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.37244
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416449
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928391
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51626
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17123
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91506
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73154
º(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74234
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87091
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21379
(435.25, 13.86, 288.86) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.1781
(435.25, 13.86, 288.86) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.16071
(435.25, 13.86, 288.86) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.1459
(435.25, 13.86, 288.86) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.22932
(435.25, 13.86, 288.86) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.61751
(435.25, 13.86, 288.86) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 21.76065
(435.25, 13.86, 288.86) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 21.75401
(435.25, 13.86, 288.86) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 21.75062
(435.25, 13.86, 288.86) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 21.75047
(435.25, 13.86, 288.86) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 21.75358
(435.25, 13.86, 288.86) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 21.75993
(435.25, 13.86, 288.86) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 21.76953
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.82277
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.023054
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23857
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471085
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722644
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.994564
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.292722
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.618619
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.976253
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.370426
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411734
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920778
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50823
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16456
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90748
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71901
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72311
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85388
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18666
(435.25, 13.86, 288.86) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.08303
(435.25, 13.86, 288.86) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.10996
(435.25, 13.86, 288.86) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.1955
(435.25, 13.86, 288.86) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.36674
(435.25, 13.86, 288.86) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.75073
(435.25, 13.86, 288.86) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 21.62381
(435.25, 13.86, 288.86) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 21.61662
(435.25, 13.86, 288.86) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 21.61265
(435.25, 13.86, 288.86) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 21.61191
(435.25, 13.86, 288.86) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 21.6144
(435.25, 13.86, 288.86) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 21.62011
(435.25, 13.86, 288.86) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 21.62906
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.821852
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.022066
(435.25, 13.86, 288.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.237507
