¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¡(427.02, 10.05, 361.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.404292
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01856
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371842
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55963
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756319
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966207
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19071
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42849
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675961
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928375
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191555
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479109
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78955
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122444
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455418
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815105
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22081
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66704
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14941
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64866
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30024
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10172
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14866
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31915
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01567
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42461
¹(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368169
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556043
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752495
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96213
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186313
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421019
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667952
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920892
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183571
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468258
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777855
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111432
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443535
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803186
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21143
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65682
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14455
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64828
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29689
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10305
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17674
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37486
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00589
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36672
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364609
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552596
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748814
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958238
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182129
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413819
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66023
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913803
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175959
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457795
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.766551
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100162
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432211
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795079
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20263
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64718
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13401
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6487
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29725
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1051
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17875
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43158
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98922
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31114
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361172
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549288
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745284
·(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954457
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177297
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406839
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652772
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907013
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168707
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449602
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755716
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088408
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421418
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787524
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19441
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63824
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12417
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64996
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29966
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10784
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1795
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48942
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96572
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25784
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357859
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54616
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741947
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9509
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170985
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400126
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645566
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900574
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161798
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442163
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745216
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077103
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411194
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780516
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18678
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62988
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11506
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64845
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3027
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1113
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18083
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54838
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93542
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20676
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354653
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543163
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738743
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947474
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164918
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393627
µ(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6386
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89449
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155245
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435169
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73632
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066269
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401487
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.774025
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17971
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6222
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10662
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63918
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30635
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11548
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18275
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60846
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09382
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21417
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351563
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540297
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73573
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944264
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159074
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387388
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631897
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888661
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149053
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428535
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729184
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055851
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39531
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768082
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17324
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61511
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09888
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63065
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31065
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12035
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18526
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66965
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26227
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26349
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348572
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537624
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732846
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940168
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153453
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381359
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625447
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883212
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14325
¹(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422266
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722467
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046217
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39027
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762655
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16734
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60871
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09186
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6229
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31558
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12597
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20138
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73197
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43305
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31535
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345742
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53508
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730152
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935094
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148028
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375596
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619279
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878109
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137757
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416367
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716143
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039405
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385756
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757741
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16205
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60289
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08547
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62278
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31701
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13225
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21998
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79543
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60621
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68859
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342986
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532531
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727567
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930245
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142849
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370044
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613335
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87334
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132631
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410903
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710251
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033026
º(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381742
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753407
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15729
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59773
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07981
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62585
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31738
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13926
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23902
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82101
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83957
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340405
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529733
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725196
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925597
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137885
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364754
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607674
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868369
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127894
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405779
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704729
(427.06, 10.07, 361.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027168
