¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(410.01, 7.43, 367.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999537
(410.01, 7.43, 367.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.92962
(410.01, 7.43, 367.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.91684
(410.01, 7.43, 367.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.9069
(410.01, 7.43, 367.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.89979
(410.01, 7.43, 367.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.8955
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09053
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29897
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523227
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765043
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026624
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310366
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61917
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95642
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32624
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73345
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184025
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685136
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2457
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87623
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50183
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13514
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84424
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55219
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26546
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20582
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00984
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54307
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84054
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02431
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11536
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21016
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30882
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4114
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51798
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62869
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74364
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.087143
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295375
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51934
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76088
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022102
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305459
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613797
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950544
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319798
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726371
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176139
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676354
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23584
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86571
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52096
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18727
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90722
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60633
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32555
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95543
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04994
‚(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71351
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98021
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06806
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15954
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25481
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35394
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.457
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56415
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67538
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79086
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083849
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291812
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515497
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756739
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017586
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300542
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608429
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944694
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313379
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719286
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168283
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667567
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.226
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85463
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50273
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16683
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91436
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64137
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3871
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7099
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09038
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88961
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02646
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11478
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20673
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30255
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40216
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50578
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61343
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72525
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8413
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080527
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288228
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511636
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752583
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013123
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295668
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603148
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938898
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30698
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712253
‡(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160495
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658889
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21624
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8436
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48843
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14684
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89182
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63242
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37741
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23135
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13126
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99056
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07568
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16448
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25699
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3533
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45348
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55765
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66591
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77831
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89501
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07721
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284707
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507842
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748478
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008664
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290837
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597872
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933125
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300632
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705243
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152735
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650226
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20654
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83264
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47708
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12733
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86973
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62426
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36831
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18841
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05303
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01266
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10834
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19777
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29089
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38784
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48872
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59355
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70252
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81565
†(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93307
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.073925
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281162
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504031
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744362
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00423
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286017
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592593
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927403
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294359
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698281
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145033
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.641637
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19694
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82176
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46615
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1082
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84817
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61211
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36014
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17941
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94519
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99723
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1027
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21224
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31282
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41004
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51113
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61623
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72545
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83882
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95653
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070669
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277679
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500287
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74032
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999794
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281208
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587401
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921699
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288101
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691367
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137355
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633086
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18735
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81095
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45561
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08949
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82709
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59081
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35285
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17148
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83877
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98452
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08984
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1992
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31272
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4305
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53646
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64186
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75134
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86503
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98307
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067442
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2742
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49655
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736262
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995411
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276466
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582205
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916013
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281857
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684497
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12976
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624605
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17782
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80021
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44548
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07177
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80654
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57025
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34639
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16466
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53156
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97453
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07972
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18894
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30235
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42002
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54207
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6686
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78031
(409.10, 7.45, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89432
