¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ì(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352285
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734896
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06411
ê(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423912
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818684
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253763
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735484
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27176
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87224
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57085
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37493
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00964
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73534
(404.48, 14.24, 246.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.73135
(404.48, 14.24, 246.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.46266
(404.48, 14.24, 246.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.31009
(404.48, 14.24, 246.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.2355
(404.48, 14.24, 246.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.23831
(404.48, 14.24, 246.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.26885
(404.48, 14.24, 246.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.39946
(404.48, 14.24, 246.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.58048
(404.48, 14.24, 246.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.87061
(404.48, 14.24, 246.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.6102
(404.48, 14.24, 246.18) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.3233
(404.48, 14.24, 246.18) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.31832
(404.48, 14.24, 246.18) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.31607
(404.48, 14.24, 246.18) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.38418
(404.48, 14.24, 246.18) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.66872
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655196
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893589
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150793
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429058
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73106
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059939
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419346
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813676
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248204
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729322
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26487
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86452
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55748
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35959
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99113
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69258
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.76981
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.70645
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.68387
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.7045
(404.48, 14.24, 246.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.27958
(404.48, 14.24, 246.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.26979
(404.48, 14.24, 246.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.26199
(404.48, 14.24, 246.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.32657
(404.48, 14.24, 246.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.60745
(404.48, 14.24, 246.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.33722
æ(404.48, 14.24, 246.18) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.49813
(404.48, 14.24, 246.18) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.44934
(404.48, 14.24, 246.18) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.49956
(404.48, 14.24, 246.18) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.64385
(404.48, 14.24, 246.18) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.93961
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652399
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890575
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147505
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425505
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727207
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055758
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414726
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808637
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.242594
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723118
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25794
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83456
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54401
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34415
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.82049
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.64615
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.55534
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.4941
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.48387
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.50343
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.55255
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.65357
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.78426
(404.48, 14.24, 246.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.3584
(404.48, 14.24, 246.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.361
(404.48, 14.24, 246.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.07545
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.47912
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.47408
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.4718
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.47228
(404.48, 14.24, 246.18) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 19.22147
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649576
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887521
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144223
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421937
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723324
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0515
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410112
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803509
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236977
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716887
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25098
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78502
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53041
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.84202
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.58668
 (404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.41927
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.35084
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.29158
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.29268
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.31125
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.36644
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.46368
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.59645
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.80417
(404.48, 14.24, 246.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.46043
(404.48, 14.24, 246.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.82426
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.63163
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.71947
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.68994
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.53767
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.28802
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646713
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884431
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140885
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418326
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719434
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047234
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405437
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798392
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231331
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710581
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24395
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7363
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.0701
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.56598
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.36459
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.21526
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.15568
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.09828
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.10976
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.12741
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.18813
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.28183
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.41639
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.61688
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.95234
(404.48, 14.24, 246.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.58307
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.90638
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 19.00104
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.97269
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.81599
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.40357
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643826
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881351
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137555
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414723
ğ(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715502
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042947
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40074
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79322
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225588
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704243
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23689
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68845
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.67442
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.31478
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.15339
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.02704
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.969259
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.919404
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.934644
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.951417
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.0172
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.10756
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.24365
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.43733
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.76797
(404.48, 14.24, 246.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.68173
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 19.1922
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 19.29411
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 19.26706
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 19.10412
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.67273
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640932
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87821
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1342
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411066
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711517
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038616
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396013
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788003
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219859
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697885
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21923
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64135
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.412
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.10783
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.952359
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.847139
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.79107
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.752416
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.76687
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.782835
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.853229
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.940438
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.07785
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.26509
ò(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.59098
(404.48, 14.24, 246.18) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 16.97041
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 19.48967
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 19.59933
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 19.57368
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 19.40413
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.76322
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638051
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875077
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13079
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407404
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707546
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034272
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391232
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782761
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214074
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691446
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17668
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5951
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.16443
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.910776
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.760833
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.675077
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.620611
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.592315
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.606038
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.621239
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.695842
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.780087
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.918595
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.09977
(404.48, 14.24, 246.18) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.42099
(404.48, 14.24, 246.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 12.97539
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.60363
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 19.91735
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.59661
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.59703
(404.48, 14.24, 246.18) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.60009
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635123
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871932
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127373
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403707
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703511
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029884
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386433
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777506
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208245
(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684986
