¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
§(438.00, 13.88, 292.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.70704
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006973
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529756
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17551
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93151
(438.00, 13.88, 292.45) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 11.24383
(438.00, 13.88, 292.45) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 11.21398
(438.00, 13.88, 292.45) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 11.18595
(438.00, 13.88, 292.45) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 11.15972
(438.00, 13.88, 292.45) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 11.03662
(438.00, 13.88, 292.45) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 11.01414
(438.00, 13.88, 292.45) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.99338
(438.00, 13.88, 292.45) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 11.03885
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353203
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576354
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.42872
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.516433
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235753
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46562
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711755
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975939
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260759
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592851
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020158
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544571
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21111
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97174
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70425
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54361
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51484
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65576
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91646
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.81428
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.32082
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.99641
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355033
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578334
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.393687
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.480295
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242978
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473334
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720025
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984801
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275194
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608516
¸(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033364
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559374
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24649
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01227
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75055
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5969
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58554
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7275
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00122
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.7568
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.48592
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.20444
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356873
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.277198
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.359571
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.44511
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250393
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48129
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728545
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993956
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289892
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624494
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04652
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574168
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28172
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05317
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79719
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64919
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65901
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80005
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08709
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.70672
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.393548
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.41611
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358714
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.244967
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.326354
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.410859
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.498636
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489501
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737339
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003416
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304879
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640746
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059688
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588929
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31681
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0943
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84424
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69743
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.44217
é(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87352
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17407
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.383942
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.332234
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.369317
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36054
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.213587
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.294017
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.377523
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.464251
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49796
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746383
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013128
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320116
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657279
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072828
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614302
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3517
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13583
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88776
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76321
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80828
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.537716
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.529209
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.310582
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.273007
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.318358
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.505076
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362341
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.183042
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.262547
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.345083
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.430796
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.519845
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755755
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023713
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335615
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674117
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085936
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644122
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38637
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17763
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92764
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82937
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8841
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.478152
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.469704
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.308842
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.298446
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.289021
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.445706
‡ (438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.077558
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.153314
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.231925
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.313524
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.398258
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.486276
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765357
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03828
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351415
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691271
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099063
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673788
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42087
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21418
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9678
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89592
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96069
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.436154
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.423359
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.411567
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.400775
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.39097
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.388352
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.049462
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.12439
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.202134
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.282828
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.366612
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.453637
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.523062
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.503477
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.484974
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.467539
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.451158
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.435817
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.421505
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.408212
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.395926
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.384639
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.374341
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.365025
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.356683
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.113307
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.107135
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.031827
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.118117
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.207851
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.301211
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.398392
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.499602
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785367
è(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068188
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383795
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726454
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125184
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732473
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48914
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28526
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04898
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03024
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09325
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.430154
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.417296
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.06169
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.055552
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.141249
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.375829
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.091777
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.180076
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.271921
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.367502
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.467022
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.570699
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795773
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083495
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400391
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744488
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138222
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76149
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52295
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32115
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09001
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09794
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.268635
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.259437
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.140882
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.011825
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.00572
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.105968
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.227709
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371341
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.243792
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.337834
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.435728
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.537684
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553973
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806437
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099057
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417245
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762811
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151217
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790255
ã(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5565
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35729
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13132
(438.00, 13.88, 292.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16602
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.218458
(438.00, 13.88, 292.45) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.209315
