¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(419.84, 14.44, 318.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.8724
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.109998
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.160679
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.21315
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.266611
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.321163
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.377648
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.436136
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.496766
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.559587
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.624739
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692268
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.762354
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.835015
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91043
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.988744
Ò(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070106
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.154583
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354041
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750302
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200484
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20085
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.65672
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.70504
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.7084
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.7135
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.85845
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.899995
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.943008
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.987529
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.033618
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.081317
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.130737
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.181901
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.234872
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.289738
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.345473
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.402514
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.461654
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.522946
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.586395
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.652243
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.720508
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.791297
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.864763
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941044
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.020211
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102428
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187889
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463658
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874293
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341798
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42717
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.67542
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.72382
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.72719
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.73231
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.877202
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.919174
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.962606
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.007551
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.054099
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.102296
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.152176
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.203844
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.257346
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.312744
Ì(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.370156
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.428297
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.488071
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.549966
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.614153
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.68071
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.749751
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821323
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.895608
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972717
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052799
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135952
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222414
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577827
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00367
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489651
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65633
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.69592
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.74442
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.7478
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.75293
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.896641
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.939009
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.982882
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.028297
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.075312
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.123976
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.174397
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.226578
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.280615
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.336597
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.394589
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.454695
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.51537
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.577981
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.64288
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.710157
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.779959
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.852355
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927501
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005513
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08654
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170669
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307233
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696787
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138782
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644458
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05589
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.71825
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.76684
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.77024
Ë(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.77539
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.916693
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.959499
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.003816
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.049733
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.097232
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.146411
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.197343
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.250047
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.304675
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.361269
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.419857
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.480564
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.543531
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.606899
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.672561
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.740636
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.811241
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884511
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.960534
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.039466
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121448
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206603
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416999
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820796
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279983
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806687
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.69939
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.74242
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.79112
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.79453
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.7997
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.937392
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.980682
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.025485
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.071826
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.119842
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.169549
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.22101
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.274326
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.329526
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.386695
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.445945
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.507357
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.570971
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.636807
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.703247
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772132
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.843585
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.917711
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994693
Ó(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074581
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157569
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2438
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531242
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950116
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42764
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976837
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.74082
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.76845
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.81727
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.82069
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.82588
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.958757
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.002506
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.047796
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.094666
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.143212
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.193485
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.245492
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.299382
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.355216
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.413031
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.47293
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.534998
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.599364
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.666087
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.734953
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.804694
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.877011
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952075
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029992
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110901
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194962
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282257
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650259
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085176
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582181
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318736
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.78527
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.79635
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.84211
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.84873
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.85394
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.980822
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.025043
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.070841
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.118248
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.167338
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.218157
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.270768
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.325276
Æ(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.381731
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.440209
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.5008
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.563593
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.628698
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.696191
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766186
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.838319
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.911571
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987577
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066496
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14842
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23359
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37641
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774297
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226266
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744141
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446633
(419.70, 14.45, 318.13) (403.19, 10.21, 296.45) (0.80, 0.87, 0.80) Tools 12.50779
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.81066
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.81233
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.81577
(419.70, 14.45, 318.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.82098
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.00355
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.048307
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.094622
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.142581
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.192224
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.243627
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.296834
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.35197
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.409089
(419.70, 14.45, 318.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.468262
