¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ñ(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316422
(377.44, 15.44, 279.85) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 14.79213
(377.44, 15.44, 279.85) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 14.80908
(377.44, 15.44, 279.85) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 14.82828
(377.44, 15.44, 279.85) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 14.84975
(377.44, 15.44, 279.85) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 14.87351
(377.44, 15.44, 279.85) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 15.6317
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.053963
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.205933
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.367642
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.535951
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.716036
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.909143
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.116699
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.340349
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.581587
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31143
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61552
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947299
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310552
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709972
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14547
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614708
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13631
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71945
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35457
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.68457
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.66298
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.64321
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.62524
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.60906
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.59464
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.58199
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.5711
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.56194
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.67017
(377.44, 15.44, 279.85) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.686
(377.44, 15.44, 279.85) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 14.59062
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.05513
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.207175
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.369488
®(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.538203
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.718448
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.91173
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.119481
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.343348
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584851
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31601
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620523
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952742
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316539
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716566
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153012
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623054
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14561
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72987
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36659
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.49262
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.47148
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.45213
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.43454
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.41872
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.40463
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.39228
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.38165
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.37274
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.71715
(377.44, 15.44, 279.85) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.75066
(377.44, 15.44, 279.85) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 14.61582
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.056386
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.208515
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.370915
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.540584
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.720994
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.914464
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122421
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.346518
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04036
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32084
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625768
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958445
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322791
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723452
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16094
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.631844
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15538
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74085
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37924
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.30855
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.28784
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.26888
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.25166
¯(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.23617
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.22239
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.21033
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.19995
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.19127
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.76612
(377.44, 15.44, 279.85) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.81815
(377.44, 15.44, 279.85) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 14.64331
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.057731
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.209948
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.372443
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.543094
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.72368
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917345
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.125519
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.349858
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044994
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325832
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631249
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964442
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329354
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73069
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169252
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.641059
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16567
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75232
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39256
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.13192
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.11161
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.09303
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.07617
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.061
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.04752
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.03572
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.02559
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.01712
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.81712
(377.44, 15.44, 279.85) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.88855
(377.44, 15.44, 279.85) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 14.67308
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.059164
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.211474
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.37407
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.545731
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.726502
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.920372
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128776
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353369
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049806
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331078
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63695
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970646
Ô(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336161
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738191
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177936
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650709
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17638
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76439
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.98398
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.96234
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.94242
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.92421
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.90767
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.89281
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.87961
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.86807
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.85816
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.8499
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.8702
(377.44, 15.44, 279.85) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.96192
(377.44, 15.44, 279.85) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 14.70518
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.060687
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.213098
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.375801
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.548497
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.729465
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923549
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.132192
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794957
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054861
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336541
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642885
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97714
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343312
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746021
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187028
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660781
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18762
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77694
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.96471
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.93437
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.90582
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.87905
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.85401
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.83071
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.80912
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.78922
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.771
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.75444
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.92539
(377.44, 15.44, 279.85) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.03834
(377.44, 15.44, 279.85) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 14.73962
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.062298
±(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.214814
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.377634
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.55139
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.732562
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.926871
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135765
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799778
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06007
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34224
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649069
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983881
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350708
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754186
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196505
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671286
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19934
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79007
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.07978
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.04898
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.01999
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.99279
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.96735
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.94366
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.9217
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.90146
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.88291
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.86604
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.98273
(377.44, 15.44, 279.85) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.11787
(377.44, 15.44, 279.85) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 14.77643
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.063996
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.216625
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.379568
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.553878
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.735795
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.930342
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563602
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804805
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065514
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348109
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655474
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990918
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358369
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762659
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20638
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682209
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21153
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80375
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4525
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.16772
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.13827
¾(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.11062
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.08477
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.06068
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.03833
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.01772
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.99883
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 10.98164
(377.44, 15.44, 279.85) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.04228
(377.44, 15.44, 279.85) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 14.60539
(377.44, 15.44, 279.85) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 14.62064
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.065783
(377.44, 15.44, 279.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.218529
