¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
•(336.12, 7.50, 351.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584275
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05653
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83626
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30224
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78963
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20768
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50861
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82184
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14792
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54782
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02746
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71363
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5448
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.023605
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.233758
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460105
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.696536
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962961
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.252592
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079689
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454702
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862343
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312756
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805716
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34335
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97902
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70904
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52056
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45402
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52382
Ş(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81969
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34899
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08527
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83054
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29129
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7781
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22132
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52268
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83628
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21175
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64331
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97109
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50965
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28342
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.025803
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.236123
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.462654
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.696773
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963217
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.252873
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.568848
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455832
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863594
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314169
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804624
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34212
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9757
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70524
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52312
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45696
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52137
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82378
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35389
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11572
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86698
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28266
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76905
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23774
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5396
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85374
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33736
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74275
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0736
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41811
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0314
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027999
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.238487
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.465204
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697001
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963466
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.253142
ê(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.569144
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454123
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864833
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315552
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803511
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34087
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97225
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70133
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52564
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45987
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51898
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82784
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35879
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14793
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93601
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29846
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7624
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25693
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55938
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94082
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4675
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84639
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18042
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52826
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89067
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030196
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.240849
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.463885
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.69722
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963703
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.253401
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.569427
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.91548
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866089
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316874
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802426
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3397
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96879
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69736
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52812
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46275
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51663
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82168
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36358
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18187
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00795
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37329
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75823
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27231
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58207
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06899
É(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60226
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95418
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29158
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64294
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24954
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.032391
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243209
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.462177
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697431
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963932
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.25365
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.569699
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.91578
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.296313
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318224
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801412
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33854
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96525
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69334
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52696
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46558
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51436
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81415
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36831
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21757
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08278
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45112
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83697
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27048
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69061
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2016
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73882
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06628
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4072
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88256
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86629
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034585
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24557
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460535
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697632
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.964151
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.253888
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.56996
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.916066
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.295799
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.7142
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800391
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33742
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96161
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68918
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52221
Ò(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46834
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51216
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80651
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37295
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2932
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1606
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53208
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92124
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32937
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82123
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33884
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85184
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1828
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52737
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51819
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.036777
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247928
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458962
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697825
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.964362
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.254117
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.57021
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.916339
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.295453
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.713818
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.178063
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33634
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95793
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68498
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51736
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47109
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50999
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79869
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37754
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39715
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24141
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61618
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00883
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56352
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96134
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48079
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9692
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30382
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17111
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15718
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038966
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248675
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.457456
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698009
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.964561
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.254334
Ğ(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.570446
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.9166
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.295097
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.713424
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.177627
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33526
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9542
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68072
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51246
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47375
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50788
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79073
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37781
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5035
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32532
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70349
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12724
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75874
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16438
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6276
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09105
