¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
à(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52918
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23004
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1901
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27112
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48975
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.79495
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.32952
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.17603
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.43998
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.537985
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.796937
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078919
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.385457
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.720158
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.079138
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.485053
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.938139
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.441278
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01101
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64954
å(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38444
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22985
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18898
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26969
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.4868
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78991
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.3235
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.16873
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.43094
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.538105
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79709
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078983
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.385529
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.719877
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.079913
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.485912
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.939284
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.442065
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01207
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65004
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38445
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22925
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18748
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26784
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48352
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78472
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.31731
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.16123
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.42165
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.538108
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797115
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07891
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.38545
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.719477
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.080515
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.486574
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.940041
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.442614
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01223
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65023
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3841
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22824
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18556
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26559
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.4799
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.7794
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.31096
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.15352
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.4121
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.538
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797013
ó(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078708
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.385228
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.718956
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.080937
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.487045
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.940313
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.442917
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01213
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65011
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3834
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22681
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18324
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26292
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.47596
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.77393
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.30444
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.14561
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67136
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.537777
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.796783
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078367
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.384856
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.718315
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.081186
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.487321
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.940371
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.442978
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01175
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64991
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38233
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22496
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1805
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25983
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.47167
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.76833
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.29776
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.1375
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66073
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.537442
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.796427
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.077897
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.384341
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.717555
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.081259
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.487401
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.940209
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.442799
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0111
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64952
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38092
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22271
ö(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17734
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25634
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46706
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.76259
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.2909
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.12918
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64984
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536993
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795943
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.077291
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.383678
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.716675
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.081157
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.487288
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.939831
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.442376
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01017
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64878
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37915
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22004
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17379
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25243
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46212
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.7567
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.2839
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.12068
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63872
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53643
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795332
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.076549
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382868
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.715675
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.080879
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.486979
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.939239
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.441713
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00897
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64769
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37702
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21697
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16982
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.24813
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.45685
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.75069
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.27671
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.11197
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62734
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.535755
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.794596
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.075676
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.381915
ï(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.714557
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.080423
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.486477
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.938429
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.440808
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0075
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64626
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37454
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21348
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16544
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2434
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.45126
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.74454
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.26938
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10307
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61571
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534966
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79373
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.074668
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.380815
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.713319
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.079797
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.48578
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.937404
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.43966
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00576
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64448
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37171
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20958
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16066
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23828
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.44534
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.73825
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.26188
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.09398
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60381
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534064
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79274
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073531
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.37957
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.711966
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.078991
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.48489
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.936164
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.438273
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00374
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64235
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36852
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20529
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15548
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23274
û(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.4391
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.73183
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.25424
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22245
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59164
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53305
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.791622
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.072258
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.378179
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.71049
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.078013
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.483806
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.934708
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.436644
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00146
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63985
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36499
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20058
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14989
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22681
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.43254
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72528
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.24642
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21245
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5793
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531924
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.790378
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070853
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376642
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.709315
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.076858
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.48253
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.933039
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.434775
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.998903
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63645
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3611
(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19547
