¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Î(355.52, 7.26, 353.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.835076
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.20133
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.17322
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.3467
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.84264
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.23383
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.18899
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.07223
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.617232
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.774902
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.981965
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.20539
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.447149
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706171
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.960676
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.279263
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.629605
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.016634
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.446354
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.92616
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.440424
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.00985
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.64611
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.36437
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.19143
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.16111
ñ(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.33452
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.99949
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.19824
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.18128
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.06216
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.610236
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.76896
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.97556
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.198469
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.439651
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695209
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.948986
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.266438
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.61547
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.000983
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.428929
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.90665
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.429614
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.00251
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.63828
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.35637
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.18169
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.14915
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.32243
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.15683
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.1626
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.17374
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.0523
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.603428
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.763035
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.969179
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.191576
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432182
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.684398
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.937326
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.253644
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.601377
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.985379
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.411565
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.887209
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.418875
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.993683
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.63007
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.3485
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.1721
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.13733
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.31042
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.12863
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.12692
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.16636
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.04266
Ú(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.596807
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.757134
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.962821
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.184707
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424743
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673739
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.925697
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.240889
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.587325
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.969826
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.394259
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.867841
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.399541
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.981646
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.62196
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.34076
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.16266
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.12565
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.29851
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.10038
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.0912
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.15914
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.03321
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.590377
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.751255
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956487
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.177866
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417332
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66323
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.9141
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.228172
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.573317
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.954324
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.377015
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.848547
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.37781
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.96969
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.61397
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.33317
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.15337
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.11412
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.29181
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.0721
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.05544
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.15208
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.02399
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.584134
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.745399
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950181
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171056
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.409953
ı(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.652874
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.90254
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.215493
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.559357
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.938879
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.359838
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.829328
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.356172
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.951456
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.60413
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.32538
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.14423
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.10273
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.28794
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.04378
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.01967
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.14519
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.01499
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.578079
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739567
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943898
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164271
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.402606
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642668
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.891015
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.202859
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.545444
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.923489
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.342723
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.810188
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.334625
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.927027
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.59074
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.3165
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.13554
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.0915
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.28401
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.01544
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.98388
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.13846
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.0062
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.572211
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733759
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.937644
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157517
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.395293
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.632615
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.879525
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.190266
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.531581
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.908155
û(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.325677
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.791129
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.313177
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.902713
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.57362
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.30776
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.12727
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.08041
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.38343
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.98708
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.94807
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.1319
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.99763
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.566531
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.727976
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.931418
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.150795
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388011
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.622714
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.868075
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.177717
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.51777
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.892885
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.308702
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.772154
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.291831
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.878524
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.54598
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.29628
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.11916
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.06948
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.39129
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.9587
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.91226
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.1255
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.98927
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.561038
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.72222
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92522
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.144103
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380767
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.612965
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.857518
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.165215
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.504011
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.877674
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.291801
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.753264
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.270583
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.854455
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.51849
ô(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.28029
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.11121
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.05869
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.36823
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.9303
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.87645
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.11927
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.98114
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.555732
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.716491
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.919051
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.137444
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.373557
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.60337
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.847164
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.152762
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.490311
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.862529
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.274974
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.734465
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.249443
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.830513
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.49115
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.24879
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.1016
(356.07, 7.25, 352.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.04806
