¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97514
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796026
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944035
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09808
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25855
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42579
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60017
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519357
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754749
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008193
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270993
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555464
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864303
¸(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200747
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432716
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494346
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558144
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624224
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692614
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763457
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836794
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912693
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99126
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072598
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156789
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243961
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334192
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427636
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538942
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677662
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821948
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972136
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1285
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29146
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4613
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516572
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75175
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005461
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268069
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552272
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860831
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196951
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372889
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433479
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496174
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561105
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628365
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697989
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77004
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844622
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921873
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001785
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084547
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170218
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258904
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350727
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445847
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563415
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704164
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850655
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00315
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16198
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32749
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513715
¸(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748691
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002328
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265106
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549078
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857345
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193187
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361827
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393373
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436096
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49997
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566061
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634494
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705355
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778698
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854656
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933239
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014618
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098818
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186045
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27635
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369824
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466671
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590446
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733424
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882177
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03709
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19852
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36679
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510887
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745632
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99901
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26218
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545887
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853919
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189415
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373082
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404743
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437882
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472577
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508842
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573024
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642692
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714861
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789544
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866863
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946888
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029733
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115536
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204322
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296261
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39149
´(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490138
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620258
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7655
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9167
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07419
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23831
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508002
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74251
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995642
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25927
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542751
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850476
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181109
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385463
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417251
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450517
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485352
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521735
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559738
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599347
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652998
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726512
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802555
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881363
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96286
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047264
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134651
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225122
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31881
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415846
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516331
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652864
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800529
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954264
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11444
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505075
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739382
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992265
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256359
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539584
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847028
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172422
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398914
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430853
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464277
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499247
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535809
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573973
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613764
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65521
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698348
¸(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.743275
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817889
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898149
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981236
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067245
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156275
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248518
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344018
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442921
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545401
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688427
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838582
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995028
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502144
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736204
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988829
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253457
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536428
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843611
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163825
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413493
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445587
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479193
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514353
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551073
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58939
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62937
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671013
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714349
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75945
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806337
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855076
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917328
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002024
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089708
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180538
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274532
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371945
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472818
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580196
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726982
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879863
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499217
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733033
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98538
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25058
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533321
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840241
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155355
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429229
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461451
¹(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495243
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530568
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567488
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605996
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64616
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688007
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731566
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776883
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823988
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872956
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92381
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976593
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031334
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11478
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207385
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303315
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402678
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505609
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619278
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768703
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924376
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496212
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729804
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981911
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247684
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530198
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836861
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147028
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446049
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478527
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512447
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548016
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585092
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623831
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664204
(383.02, 11.79, 325.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706262
