¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ê(378.13, 16.02, 294.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018466
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95907
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7453
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6444
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58915
(378.07, 16.05, 293.51) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 15.00409
(378.07, 16.05, 293.51) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 14.9918
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23428
(378.07, 16.05, 293.51) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.42538
(378.07, 16.05, 293.51) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.32783
(378.07, 16.05, 293.51) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.29052
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.89188
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637819
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910739
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.212927
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.54393
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.903337
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885963
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359637
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89329
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50171
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19166
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91568
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69589
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58764
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52138
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58995
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77551
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14067
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61878
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28835
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23563
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.37435
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630443
õ(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.901318
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.202621
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.532613
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.889452
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.285978
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339087
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866603
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47155
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15729
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87232
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64658
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53102
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45407
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51222
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68447
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03929
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5104
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16016
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08278
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.22195
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.622312
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.891744
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.19215
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.52096
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.875389
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.270411
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.707639
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.839668
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4411
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12265
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82903
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59733
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47448
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3872
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4351
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59441
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93384
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40334
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03387
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.33785
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.05963
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.612416
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.882016
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.181512
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.507133
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.861153
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.254655
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.689298
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812487
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41043
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08772
ó(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78581
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54819
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41636
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32085
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35859
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50525
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82955
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29767
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90943
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.76446
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.90002
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.602431
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.872139
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.170712
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.493211
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.846748
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.238715
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.670764
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.154524
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37953
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05257
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74266
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49916
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35866
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25497
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28265
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41702
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72641
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19327
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.19814
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.63085
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.74202
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592357
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.862117
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.159755
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.479196
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.832181
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.222596
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.652042
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.131464
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.66463
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01716
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69958
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45022
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30135
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18956
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20732
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32965
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62443
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.89429
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.7415
¸(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.4993
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.57798
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.5822
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.851951
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.148643
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.46509
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.817452
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.205791
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.633141
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.108334
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.638991
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24588
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6566
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40142
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24444
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12466
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13264
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24699
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.25518
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.04845
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.62331
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.36985
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.4159
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571959
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841644
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137378
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.451325
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.802568
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.188256
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.614063
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.085362
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.613183
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21476
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89498
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83653
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18789
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06022
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05853
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46695
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.53883
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.94384
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.50698
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.2425
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.25661
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.561642
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831201
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.125966
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.437666
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.787533
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.170612
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.594818
Ÿ(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.062241
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.587219
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18344
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8556
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57744
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36206
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23435
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17836
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25107
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45037
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.83836
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.39233
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.11714
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.1227
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.551244
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.820625
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.114409
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.423872
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.772351
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.152864
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.575408
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.038972
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.561097
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15192
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81623
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53236
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30994
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17445
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11278
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17401
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.36291
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.73413
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.27934
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.99374
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.98298
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541242
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.809913
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.102708
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.40994
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.757026
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.135015
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.555835
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.015568
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.534832
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12022
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77687
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48798
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25802
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11488
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04773
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.099
œ(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.27643
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.63116
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.16797
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.87113
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.83535
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531286
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.799078
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.09087
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.395885
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.741563
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.117071
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.536116
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.992037
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.50843
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08834
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73754
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4438
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20631
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05567
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.98321
(378.07, 16.05, 293.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0232
