¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
©(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014871
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.615083
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.794967
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.987597
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.194122
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.416734
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.656973
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.911892
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.184374
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.489239
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.818093
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.178388
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.591261
º(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.017334
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.521764
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07808
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70401
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32225
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00281
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69915
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43706
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73104
(342.22, 7.00, 311.84) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 20.63458
(342.22, 7.00, 311.84) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 20.61052
(342.22, 7.00, 311.84) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 20.78495
(342.22, 7.00, 311.84) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 23.40624
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.30873
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.23182
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.31429
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.613518
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.793293
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985833
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.192145
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414604
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.654673
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.91036
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.180467
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.48498
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.814489
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.170873
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.582943
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.011152
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.509341
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06543
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69833
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31589
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00908
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66336
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21526
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69406
(342.22, 7.00, 311.84) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 20.49601
(342.22, 7.00, 311.84) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 20.48149
(342.22, 7.00, 311.84) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 20.62951
(342.22, 7.00, 311.84) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 23.18057
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.26066
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.1819
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.26137
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.72708
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.61201
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.79168
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.98414
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19024
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.41255
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.652455
½(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.908977
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.176667
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.480838
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.811056
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.163479
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.574763
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.005202
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.497108
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05301
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68416
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30997
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01605
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67113
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00699
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89603
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18048
(342.22, 7.00, 311.84) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 21.51493
(342.22, 7.00, 311.84) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 21.31985
(342.22, 7.00, 311.84) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 22.96196
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.21637
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.13564
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.2121
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.66567
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.610561
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790131
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982496
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188408
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.410577
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.650324
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.907742
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172975
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476815
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.807791
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.156209
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.566721
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.999483
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.485065
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04084
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66774
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30451
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02374
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67969
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90545
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58163
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07528
(342.22, 7.00, 311.84) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 21.35743
(342.22, 7.00, 311.84) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 22.31901
(342.22, 7.00, 311.84) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 22.75018
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.17581
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.09301
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.16643
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.60802
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.609171
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788643
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.980901
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.186649
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408681
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648277
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.906656
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.169391
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.472906
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.804475
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.151562
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.558814
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.993996
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.473212
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0289
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65157
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29949
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0087
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68904
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72382
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28103
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75516
(342.22, 7.00, 311.84) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 22.01084
(342.22, 7.00, 311.84) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 22.10133
(342.22, 7.00, 311.84) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 22.54499
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.13895
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.05397
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.12435
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.55408
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.60784
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787219
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.979373
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.184997
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.406865
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.646314
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.905427
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167552
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.469117
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.800329
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.148362
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.551047
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.988742
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.461552
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0172
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63566
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29492
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98734
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69919
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54624
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99344
¸(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44926
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93612
(342.22, 7.00, 311.84) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 21.89091
(342.22, 7.00, 311.84) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 22.34617
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.10577
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.01848
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.08581
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.50381
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.606566
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.785857
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.977914
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183477
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.405127
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.644437
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.903392
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.166701
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.465444
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.796313
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.14535
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.543418
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.983716
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.450085
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00574
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62157
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29079
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98268
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71014
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44759
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71807
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15671
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6247
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12503
(342.22, 7.00, 311.84) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 22.15351
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.07624
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.98654
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.05078
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.45717
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.605352
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.784559
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976523
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.182034
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.403467
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642645
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.901452
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.166008
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461891
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.792426
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.142524
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.535927
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.978924
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.442659
 (342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.994519
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6089
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28711
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97853
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72188
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46076
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4422
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87669
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32702
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8078
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32234
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.05033
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.9581
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.01924
(342.22, 7.00, 311.84) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.41413
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.604198
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.783324
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.975198
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.180666
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.401887
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.640937
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.899601
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.165476
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.458456
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.788668
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.139882
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.528574
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.97436
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.437603
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.983534
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5965
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28387
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97488
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73443
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9648
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18921
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50605
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95032
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.425
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93331
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47875
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.603103
(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.782153
