¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
½(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.403946
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132743
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653011
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245831
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927513
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79667
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84201
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11362
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53449
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97238
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64173
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10411
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83783
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71357
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4045
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92026
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46293
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.914505
º(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.061296
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.217924
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.394709
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.588841
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.798378
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025181
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285199
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575348
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894677
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247707
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64703
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103953
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620358
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208505
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894331
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76353
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80207
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06458
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53672
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91436
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61057
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41696
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25566
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16632
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73858
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26947
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.87002
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.904157
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.05027
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.206149
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.378481
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.571353
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.779478
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.006721
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270201
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558888
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876509
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227599
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621626
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075404
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587936
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171448
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862202
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73039
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7622
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01564
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53937
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87301
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57996
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56797
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69246
·(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56602
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08572
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71421
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.893947
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.039404
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.19455
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.36236
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.554023
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.760782
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99309
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255267
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542507
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858456
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207591
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596439
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047029
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555785
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134684
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824579
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69731
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72237
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96682
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54242
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87668
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54981
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38581
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96327
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92837
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56697
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.883847
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.028647
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.183124
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.348162
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.536865
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.74226
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.979533
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240487
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52625
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840514
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187726
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573274
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018831
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523865
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098241
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.791652
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65318
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6826
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92442
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53594
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88081
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58483
»(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64504
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75867
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29607
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.873915
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.018075
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.171795
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.336049
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.519907
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.727986
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96603
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225759
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510097
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822762
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168025
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551366
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990848
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492195
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062086
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758877
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6074
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63762
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88461
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48557
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88548
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71163
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94717
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55967
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46825
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.862229
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.006645
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.160677
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.324181
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.503124
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.715687
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952685
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211126
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494079
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805097
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148486
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529588
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963109
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460761
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033138
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726196
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56183
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58268
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84473
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43509
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93415
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84102
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77207
³(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36606
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.646
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.850644
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.994288
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.147543
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.31128
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.486636
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.70349
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.939392
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196629
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47816
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78756
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129117
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508036
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935537
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42956
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005144
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69368
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51644
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52805
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78894
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38454
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0301
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97303
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01959
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17772
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82944
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.839169
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.982125
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.134536
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.297379
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.476691
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.690016
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.926215
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182222
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462364
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770159
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109895
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486646
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90821
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398626
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977267
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661329
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47131
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47371
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72963
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32824
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12706
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10772
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27454
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23055
²(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.827892
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.97009
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.121695
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.2837
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.466917
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.674889
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.910145
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166661
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446702
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752912
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090802
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465423
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883094
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367967
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949527
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629123
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4264
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41969
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67056
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2533
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22511
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24599
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53724
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34209
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.816732
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.9582
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.109068
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.271911
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.457332
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.659886
(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.893811
