¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.507951
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98874
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63194
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98876
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54934
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.40282
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.34692
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.39892
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.59105
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.95138
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3742
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947996
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75952
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1292
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5211
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94344
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3999
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89459
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4325
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01943
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67086
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07588
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.59566
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.4538
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.3954
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.45291
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.65384
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.02114
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47003
Ì(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890782
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77765
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14831
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54165
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96565
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42388
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92064
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46088
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05039
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71017
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1727
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64242
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.49805
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.4438
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.50841
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.70392
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.09167
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56726
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834029
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79585
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16756
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56238
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98799
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44807
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94691
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48949
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08171
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74978
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.27308
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.68961
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.54168
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.49269
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.56486
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.74423
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.16054
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66579
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777751
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81415
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18697
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5833
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01057
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4725
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97343
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51835
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11776
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78969
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.37714
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7305
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.58575
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.54213
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.60895
Ó(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.80679
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.2368
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76573
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721978
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83253
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20656
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60435
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0333
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49712
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00015
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54751
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15433
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82994
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.49322
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77043
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.63026
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.59317
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.64319
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.86999
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.31996
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88977
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666699
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85103
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22629
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62559
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05626
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52196
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02715
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57687
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19117
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87049
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61476
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.81074
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.67521
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.63274
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.67789
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.9248
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.40389
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02521
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611917
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953495
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24615
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64704
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07935
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54697
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05432
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6057
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22826
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91137
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66584
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.85143
Ë(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72085
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.66402
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.72887
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.97307
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.46626
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16238
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557627
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26622
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66858
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10268
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57224
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08176
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62787
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26564
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95255
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71142
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.8925
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.75706
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.69571
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.78581
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.03932
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.54921
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30136
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50386
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835117
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28639
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69036
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12617
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5977
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10938
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65034
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3033
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99405
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75087
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0014
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78577
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.7278
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.82995
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.11358
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.63281
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.50229
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450604
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776798
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30673
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71224
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14983
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62329
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13724
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67309
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34122
Æ(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03585
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7763
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.12368
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.81484
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.76552
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.87372
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.17423
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.71275
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.59247
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420285
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719108
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32721
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73431
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17368
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64915
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1651
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69611
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36721
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07795
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80208
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.25869
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.84427
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.81363
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.91794
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.22388
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.79206
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.64456
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392453
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662599
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008142
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75655
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1977
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67519
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18658
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71943
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39153
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12032
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82833
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.42347
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.87405
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.85314
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.97239
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.274
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.87809
(364.01, 9.95, 322.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.71463
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773336
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981555
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204119
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442457
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635196
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817511
ÿ(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141603
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503427
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900317
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331569
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.638151
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927157
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2356
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56541
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91953
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31323
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97501
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70719
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36286
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67092
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99568
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16608
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32476
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48919
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65968
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83646
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01986
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23336
(363.64, 9.96, 322.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48246
