¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
×(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393599
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.882257
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.181356
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001886
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367247
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776911
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23966
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755489
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33393
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04041
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85278
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79621
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95448
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34581
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04817
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.17154
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.29002
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.2221
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952703
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.161577
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38663
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.629774
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890907
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667771
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001358
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366656
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775545
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23813
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753765
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33202
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03554
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85664
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79934
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95819
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35031
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06082
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.98343
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.29634
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.21795
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952395
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.161245
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386271
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.629385
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361459
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667262
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000834
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366091
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774101
ë(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236554
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751996
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33004
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03043
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86028
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80202
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96141
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35423
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08339
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19166
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.30176
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.21371
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952079
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.160906
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385905
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079719
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360999
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666764
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000299
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365452
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772624
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234916
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750177
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32794
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.025
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85742
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80429
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96412
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36891
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10525
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21543
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.09091
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.20938
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951759
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.160561
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819698
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079261
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360558
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666268
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999768
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364861
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771062
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233203
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74826
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32579
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01935
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85082
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8062
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96639
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38589
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12634
ó(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24417
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81009
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.21197
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951433
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.16021
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819284
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078842
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360065
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665744
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99919
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364248
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769476
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231442
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746258
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32356
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01339
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84394
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80766
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96811
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4023
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1467
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27238
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81879
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.54646
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.9511
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57867
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818892
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078393
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359599
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66522
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998627
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363626
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767797
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22957
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744205
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32124
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00713
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83672
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80872
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96941
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41808
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16631
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29993
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8024
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.54162
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355352
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578276
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818459
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07795
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359066
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664691
„(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998021
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36298
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.766066
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227642
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742029
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31882
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00065
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82914
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80935
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97015
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42113
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18513
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32691
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78529
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5367
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354978
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577903
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818041
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07749
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358609
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664147
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997431
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362331
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764289
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225652
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739845
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3163
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9939
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82851
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8096
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97044
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41758
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20321
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34118
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76754
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53172
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354632
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577496
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817603
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076992
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358093
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663597
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996812
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361652
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762733
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223626
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737529
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31376
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98841
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82834
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80941
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97021
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41318
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22049
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34633
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76011
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52665
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354261
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577095
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817153
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076521
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357566
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663054
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996193
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36097
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761988
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221491
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735188
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31108
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98795
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82784
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80882
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96949
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40798
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.237
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35082
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77205
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5215
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353857
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576674
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81673
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076053
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35705
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662467
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995564
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360313
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761236
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219338
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732718
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30836
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98011
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82699
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80784
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96834
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4019
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2364
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35474
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78352
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5163
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353465
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576236
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816278
‡(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075565
(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356506
