¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15064
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314759
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753063
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20011
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69174
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23492
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79708
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29012
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77255
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12376
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49693
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89405
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2762
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6583
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06377
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49463
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94107
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28098
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60654
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.003114
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578326
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793196
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026525
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278254
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548431
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840517
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157387
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502248
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87899
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292071
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7464
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19276
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68365
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22601
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76181
€(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25182
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78633
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17681
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55306
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94859
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31102
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69507
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10258
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53576
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99696
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77206
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97701
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99402
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567444
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783521
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015428
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264856
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53385
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824746
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140224
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483607
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858556
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269652
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722273
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18579
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67599
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21752
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72758
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21457
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74574
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2316
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61117
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98338
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3477
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73379
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14358
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58981
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08831
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95939
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19245
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985018
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556657
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772017
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003027
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251519
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519456
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809157
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123309
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465154
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838398
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247515
‡(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697846
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17918
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66869
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20941
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69429
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17837
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70628
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28407
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67122
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02001
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38631
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79429
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23808
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71169
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28198
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15308
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976105
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545997
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760592
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990794
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238318
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505194
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793747
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106579
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446908
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818463
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225603
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673731
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16916
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66172
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20174
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66195
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14324
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66798
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24214
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71091
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08523
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48273
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90564
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35633
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83754
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49312
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35339
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335664
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535439
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749276
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978641
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225258
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491112
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778503
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090057
†(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428905
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798748
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204034
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649887
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14279
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65518
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18999
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63059
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10916
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63082
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22798
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80771
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1875
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59103
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02047
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47834
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0327
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71195
(425.06, 9.56, 362.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56062
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999736
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272715
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560033
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869379
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203387
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517183
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893126
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38862
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93807
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73616
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74713
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71505
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84974
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008569
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287426
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583473
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894671
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230707
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541856
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00084
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50787
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07078
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19032
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92267
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.90418
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95383
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017428
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296938
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597984
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9201
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252406
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.641521
…(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11077
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62967
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34518
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12247
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10165
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95299
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07913
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02633
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306501
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608293
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934175
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307594
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743079
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22292
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7542
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97882
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35352
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2255
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00323
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20582
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035209
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316076
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618613
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945346
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368623
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846677
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33741
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88137
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36648
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52388
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27365
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05492
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3115
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044137
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325652
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628963
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978129
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424798
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919773
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45429
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01139
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77569
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59283
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32311
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10806
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3686
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053088
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335262
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639304
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029228
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481298
„(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982647
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54161
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27131
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08642
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6684
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37392
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21339
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42643
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061977
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344913
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666107
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080544
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538154
(425.05, 9.56, 362.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04593
