¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.72304
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.517027
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.649771
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.791291
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.942457
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.104259
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.276027
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.458776
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.65551
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.867867
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.097738
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.34881
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.618001
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.912106
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.234698
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145505
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569108
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042212
¸(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572111
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16961
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8484
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60707
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51329
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58597
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89811
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96171
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35092
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76208
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15606
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52491
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.384796
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.509068
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.641303
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.782265
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.932815
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.093938
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.264762
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.446676
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.642484
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.853802
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.082507
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.332534
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.60027
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.892721
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.213416
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.564036
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5366
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005931
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53141
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12363
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79599
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55849
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.451
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51248
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82074
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98797
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37846
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79106
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22762
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63348
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.377434
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.501249
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.632985
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.773398
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.923347
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.083804
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.253711
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.434809
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.629708
¶(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.840011
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.067575
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31659
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.582907
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.87374
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.192584
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.540976
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.922997
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970448
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491597
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07862
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74477
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50705
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39018
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44083
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74542
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0165
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4084
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82256
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26078
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72517
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.370202
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.49357
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.624816
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.764691
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.914049
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.073853
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.242872
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.423172
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.617184
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.826492
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.052941
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300976
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.565907
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.855163
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172199
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.518425
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.898059
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.319379
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452646
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03463
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69471
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4496
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33085
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37096
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65331
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04735
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44077
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85658
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29662
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79848
”(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.363099
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.486028
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.616794
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.756143
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.904922
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.064087
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.232246
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.411765
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.604906
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.813243
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038601
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285691
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.549269
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.836983
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.152256
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.496381
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.873689
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.292295
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414521
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991646
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6458
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39351
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27295
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30286
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56144
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08046
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47558
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89321
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44023
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13364
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.356125
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.478624
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.60892
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.747754
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.895965
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.054504
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.221829
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.400584
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.592875
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.800264
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024818
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27073
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532987
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8192
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.132752
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.474838
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.849879
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.265841
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.72985
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94957
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59802
¢(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34401
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21649
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23648
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47186
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03468
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51285
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10102
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76457
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97118
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.349283
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.47136
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.601194
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.739522
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.887178
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.045106
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.211624
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.389633
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.581094
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787554
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.011522
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.256096
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.517064
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.801809
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.113686
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453793
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.826627
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.240018
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.701004
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.218132
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55136
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29657
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1614
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17183
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38458
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93543
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77941
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41521
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1039
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.93015
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.342568
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.464233
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.593616
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.73145
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.878562
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.035891
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.201629
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.378907
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.569556
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.77511
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998499
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241783
œ(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.501493
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.784809
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.095051
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.433242
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.803927
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.214814
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.672859
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.186502
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.772439
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25029
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10774
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10881
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29952
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83106
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08401
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74371
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5729
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.335983
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.457243
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.586185
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.723535
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.870115
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.026856
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.191842
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.368407
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.558263
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.762932
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.98575
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227792
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.486274
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.768197
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.076849
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.413179
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.781774
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.190226
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.645411
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.155664
