¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Û(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14916
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.97985
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.96338
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.94978
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.93902
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.93109
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.49598
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067533
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328489
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612454
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92052
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244793
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597297
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990241
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422347
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899621
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25489
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57313
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91345
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29139
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70101
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24082
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97436
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78301
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28905
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76157
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25003
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76668
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.93223
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.91297
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.90175
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.88819
Á(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.87746
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.86956
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.48656
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054028
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313392
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593848
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900312
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222971
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58043
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971732
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401975
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87705
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22725
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54368
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.887
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26555
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67322
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21404
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94425
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72493
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23428
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70305
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20606
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74268
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.87371
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.85451
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.84333
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.8298
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.8191
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.81122
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.80615
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.44869
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040491
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298841
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578001
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880602
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207529
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563553
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953276
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381618
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.854515
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20039
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51502
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86367
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24048
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6462
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18769
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91461
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66788
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18127
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64636
»(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14537
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69947
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.81835
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.7992
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.78805
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.77456
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.76389
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.75603
(380.67, 14.64, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.75098
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766963
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004881
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261319
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538393
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838654
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165146
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521304
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842108
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185641
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487423
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802903
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14163
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.974
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23876
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59431
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779742
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018676
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276163
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554492
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856122
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18413
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542098
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863064
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194464
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489035
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804642
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14352
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02702
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33063
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.689
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79253
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032466
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29107
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570595
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87366
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203212
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562936
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884304
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196445
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491155
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.806894
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14593
¶(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0803
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4229
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78463
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805408
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046298
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306009
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586771
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891204
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222332
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583673
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905934
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198851
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493739
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809673
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1489
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13382
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51138
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88121
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818283
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060187
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32099
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603004
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908826
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241561
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603938
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925758
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201767
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496834
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812953
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1524
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1959
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59676
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97866
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831223
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074079
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336039
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619241
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926479
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260808
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624511
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928846
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205062
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500342
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81672
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15648
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27674
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68288
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05575
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844162
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088028
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351079
¹(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635611
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94422
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280164
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645356
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932434
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208819
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504398
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828997
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18037
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35778
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74848
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12589
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857126
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102016
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366205
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651947
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962018
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29953
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666481
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936379
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219239
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524988
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853219
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20649
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42873
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81042
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19654
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870149
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116042
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381323
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668353
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979833
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31899
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685716
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954019
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240837
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54815
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878045
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25862
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49707
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87284
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26769
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883194
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130085
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396504
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684791
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997719
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347603
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705176
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974766
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262967
µ(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571826
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903521
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4358
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56542
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93563
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33933
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896217
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144143
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411712
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701314
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027111
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384981
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724486
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995955
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285643
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596107
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929597
(380.67, 14.65, 268.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6183
