¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ã(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573871
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.862724
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.847758
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.833738
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.820651
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.81245
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.823679
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.835824
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.848894
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.867516
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.908736
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.951434
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.995655
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.072792
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.164048
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.291478
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.581743
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50539
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69463
† (418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01025
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00552
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79515
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.4219
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.42731
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.43577
(418.79, 13.52, 326.80) (413.22, 10.94, 303.97) (3.24, 0.82, 3.33) Tools 6.962198
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.899292
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.859759
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.844796
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.830778
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.817692
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.808024
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.81922
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.831331
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.844367
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.861166
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.902277
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.944863
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.988969
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.062898
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.153831
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.272736
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.487941
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45296
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6404
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83584
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58657
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68559
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.47863
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.48412
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.49268
(418.79, 13.52, 326.80) (413.22, 10.94, 303.97) (3.24, 0.82, 3.33) Tools 7.033332
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.220764
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.161141
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.103618
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.048108
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.994531
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.942808
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.892869
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.844643
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.79807
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.753086
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.709634
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.667659
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.62711
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.731749
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.144338
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.2546
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.468503
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39933
— (418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58804
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78166
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19429
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22255
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.53873
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.54431
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.55296
(418.79, 13.52, 326.80) (413.22, 10.94, 303.97) (3.24, 0.82, 3.33) Tools 7.106882
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.624784
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.575675
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.528267
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.482493
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.438293
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.395604
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.354372
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.314544
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.276073
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.238906
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.239604
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.333895
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.433153
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.713661
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.135565
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.237063
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.449711
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26595
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50288
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7294
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92951
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83746
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.87071
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.83382
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.79946
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.76759
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.73819
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.71125
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.68673
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.66463
(418.79, 13.52, 326.80) (413.22, 10.94, 303.97) (3.24, 0.82, 3.33) Tools 7.182945
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.151581
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.110144
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.070126
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.031477
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.994145
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.008677
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.044373
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.086535
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.130208
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.175454
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.238554
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.332795
– (418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.432
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.695604
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.127504
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.221282
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.43156
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13688
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36816
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61103
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86633
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76795
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.16397
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.12967
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.09779
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.06828
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.04112
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.0163
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.9938
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.9736
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.95568
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.926073
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.941958
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.958565
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.975909
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.994004
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.012866
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.046854
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.089077
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.132812
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.178124
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.237859
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.332067
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.431236
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.677582
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.120154
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.213689
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.41404
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01195
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2378
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47486
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73063
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69762
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.51957
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.48757
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.45786
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.43043
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.40524
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.38229
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.36155
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.343
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.32664
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.930469
— (418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.946409
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.963073
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.980474
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.998629
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.017552
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.049766
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.092059
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.135869
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.181258
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.23752
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.331712
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.430862
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.659599
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.11351
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.206825
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.397144
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89099
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11167
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37684
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73518
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62653
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.92972
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.89975
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.87198
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.84638
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.82293
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.80162
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.78243
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.76535
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.75036
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.935333
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.951334
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.96806
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.985526
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.003747
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.022738
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.053108
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.095483
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.139378
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.184855
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.237534
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.331727
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.430879
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.641656
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.107567
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.200687
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.380865
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77388
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04649
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38232
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74097
  (418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12484
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.69483
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.69883
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.70488
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.71298
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.72314
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.80001
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.81438
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.83085
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.84942
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.940667
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.956734
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.97353
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.991066
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.009359
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.028425
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.056883
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.099351
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.143342
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.18892
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.237904
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.332114
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.431284
(418.79, 13.52, 326.80) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.62376
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.102323
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.195271
(418.79, 13.52, 326.80) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.3652
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7374
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05278
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38896
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74806
(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13242
(418.79, 13.52, 326.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.76415
