¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
÷(420.81, 14.25, 320.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68496
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.911863
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.289933
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.708762
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.159596
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.682026
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2652
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93273
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69642
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61063
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68563
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90788
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.44198
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.29905
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.45383
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.0121
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494391
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.735041
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993835
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.263943
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.560347
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.895896
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.270824
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.688393
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.136993
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.654984
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23472
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89748
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65473
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56498
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63385
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8464
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.36096
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.20273
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.34177
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.88538
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.483172
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722924
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982069
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.251203
 (420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.545743
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.87991
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.251658
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.668018
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.114392
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.62792
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20422
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86221
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61426
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51933
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.58206
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78496
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.27993
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.10671
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.23036
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.083
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471941
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.710795
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969032
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.238485
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.531122
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.863907
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.23244
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.647645
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.091795
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.600836
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17371
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82693
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5738
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4737
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5303
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72357
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.19893
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.01103
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.11964
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95745
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460699
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698656
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.955888
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.225794
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.516486
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.84789
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.213176
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.627273
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.069207
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.573517
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1432
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79165
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53336
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42793
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47855
¶(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66225
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.11797
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.91568
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26127
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83287
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.449448
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.686508
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942734
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.213129
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.501834
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.83186
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.193864
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.606908
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.046632
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.546143
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1127
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75638
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49294
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37896
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42341
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60101
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.03708
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.82071
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14042
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70934
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.438189
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.674355
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.929579
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.200495
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.488019
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.815824
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.175927
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.586554
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.024075
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.518757
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0822
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72111
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45255
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32998
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36696
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53996
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95627
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90839
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02006
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58678
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426964
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662199
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.916421
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.187893
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.474338
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.799784
·(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.158314
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.566202
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.001538
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.491364
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05172
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68587
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41223
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.281
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3105
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47874
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87557
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79471
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9003
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46527
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415954
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.650044
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.903267
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.175324
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.460697
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.783741
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.1407
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.544711
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.979027
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.463967
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02126
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65066
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37197
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23203
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25405
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.41759
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93256
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68179
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7812
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33862
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.404951
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637887
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890113
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16279
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.447093
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.767697
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.123095
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.523193
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.956545
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.436573
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.990829
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61548
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33177
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18308
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19761
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33353
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84055
Ñ(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56966
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66266
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20494
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393958
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.625734
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.876965
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.149108
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.433533
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.751659
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.105492
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.501657
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.934095
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.409895
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.960427
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58034
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29164
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13416
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06854
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26888
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74912
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45834
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54479
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07224
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382977
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.613587
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.863824
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134849
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.420015
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.735625
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.087902
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.480103
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.911683
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.384958
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.930066
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54524
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25158
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08529
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01391
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20439
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65823
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34789
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42758
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94062
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372011
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.601444
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.850691
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.120605
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.406544
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.719602
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.070326
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.458538
à(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.889308
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.360073
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.899749
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51078
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2116
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90483
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95938
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14008
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56796
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23821
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31106
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81002
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.361059
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589313
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837572
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.106376
(420.80, 14.26, 319.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.393119
