¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(344.84, 7.16, 362.52) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.48393
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38668
÷(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461578
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539186
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619551
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7028
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789065
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878484
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971169
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067301
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166979
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71919
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10041
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.84039
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.32689
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370432
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593984
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64964
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6933
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738541
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785435
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833949
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88426
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936339
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996298
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068654
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143581
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221204
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301649
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385022
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463012
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541624
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623051
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707381
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794792
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885419
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979356
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076765
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67292
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81885
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86988
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.82641
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37151
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550294
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591464
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634121
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678314
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724094
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771595
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820764
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871654
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924382
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986643
ü(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059599
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135203
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213499
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294651
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378772
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465945
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545865
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628379
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713901
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802503
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894387
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989627
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08845
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54278
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.90359
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.35582
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372577
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494801
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534976
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576656
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619912
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664688
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711099
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759174
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808989
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860552
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913941
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978398
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052037
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128296
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207345
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289249
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374158
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462164
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551957
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635623
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72232
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812204
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905395
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002032
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102302
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.93977
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.90086
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373631
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440901
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480192
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520964
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563225
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607068
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652477
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699485
ƒ(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748228
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798675
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850944
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905027
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971578
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045938
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122957
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202761
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28548
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371245
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460167
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552405
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644792
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732776
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823971
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918539
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016668
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118459
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.44594
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351508
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388572
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427026
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466894
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50827
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551139
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595594
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641645
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689325
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738746
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789902
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842866
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897697
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966264
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041365
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119161
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199805
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283381
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370026
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459913
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55316
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649879
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745274
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837873
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933916
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033547
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136981
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301537
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337788
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375407
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41448
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454933
ü(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496902
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540431
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585528
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632254
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680614
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730721
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782575
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83631
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891922
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96247
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038352
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116992
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198476
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282998
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370608
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461485
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555744
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653613
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75521
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853946
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95156
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052795
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157884
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253042
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288486
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325358
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363579
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4032
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444308
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486956
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53113
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576884
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62429
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67336
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724212
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776855
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831353
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88778
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960196
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036923
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116428
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19888
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284349
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372974
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464888
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560318
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659339
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762185
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971469
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074405
…(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205937
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240685
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276752
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31421
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353022
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393301
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43507
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478365
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523214
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569674
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617815
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667647
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719251
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772682
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827974
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885252
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959522
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037139
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117592
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201016
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28748
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377184
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470249
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566856
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667126
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771276
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879492
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991945
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09853
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160213
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194242
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229573
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266268
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304338
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343826
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384768
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427188
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471143
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516742
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563936
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61282
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663429
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715819
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770066
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826251
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884617
(345.21, 7.15, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960456
