¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ÿ(397.76, 13.97, 247.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99052
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.6806
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.68133
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282267
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498927
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732057
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983644
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255892
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551405
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873198
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224979
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610957
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036388
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504076
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946854
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43908
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98428
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5914
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14226
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68927
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2899
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06343
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40197
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7595
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14897
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57511
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02841
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55275
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14241
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75397
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41363
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41625
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.84946
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.85018
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284282
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501044
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734365
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98612
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258589
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554323
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876395
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228463
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614819
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040624
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512253
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982949
¾(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47893
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02852
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64081
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20698
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76009
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44246
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20787
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55375
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91914
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30571
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71554
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17729
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71567
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29531
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91809
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59029
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.02705
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.02431
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.02501
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286266
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503178
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736682
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988637
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261287
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557251
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879609
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231989
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618676
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044878
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51972
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01104
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51935
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0734
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69094
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27315
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83254
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6315
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35695
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71042
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08405
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47954
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89877
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34382
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86418
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45327
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08777
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7836
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.20535
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.20603
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288269
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505342
¯(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738988
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991137
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560193
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88285
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235514
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62254
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049177
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528587
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02988
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11891
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74178
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34075
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98329
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8264
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51072
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87219
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25443
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65922
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08857
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48985
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01248
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61647
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2632
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04015
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290269
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507517
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741327
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993654
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266737
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563192
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886065
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239031
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626451
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05348
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537443
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.049
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57119
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15236
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79342
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40987
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16012
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02747
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6695
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03924
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43049
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84505
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22675
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62971
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16288
·(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77872
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44326
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30747
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29229
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509685
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743654
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99619
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26947
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566158
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889304
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242587
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630355
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060811
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546301
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06834
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59263
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1763
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82995
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55665
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34224
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23497
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83341
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21184
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60812
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97599
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36411
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77413
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31818
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94552
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6229
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94298
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294312
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511864
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745992
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998735
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272229
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569156
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892586
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246169
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634295
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068763
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.555142
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08791
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61438
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20057
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85718
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65688
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52989
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44918
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00265
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3818
¹(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73674
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11093
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50588
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92325
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47851
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11783
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82129
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296349
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514027
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748361
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001256
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274958
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572138
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895848
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249737
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638212
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076719
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563996
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10774
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6364
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22517
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88853
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72181
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65117
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67038
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16553
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50831
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8694
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25018
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65222
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07728
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64407
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29589
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05225
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298384
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516244
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750704
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0038
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277747
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575141
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899114
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253351
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645075
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084673
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572853
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11808
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65869
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25005
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94378
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78754
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72702
¸(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81791
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2913
(398.36, 14.01, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63879
