¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(363.84, 9.91, 326.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.349122
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98646
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07542
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331324
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607638
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840138
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045422
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26302
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495457
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861919
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262852
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668959
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01165
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38113
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.776
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1378
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53325
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99378
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49458
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0503
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58705
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96269
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36186
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78685
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25029
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58157
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92207
†(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28027
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65754
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05526
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24804
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112108
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37094
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650469
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876797
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084188
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304076
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537574
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862679
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263696
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67498
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0181
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38811
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78816
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17412
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57359
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03752
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54214
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09293
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59583
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97195
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38903
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83941
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31139
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68334
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02846
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39159
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77414
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19337
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51998
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149171
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410915
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693724
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914178
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123724
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345946
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581964
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863515
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264615
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681392
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02503
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39559
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79622
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21145
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61495
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08237
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59092
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1462
„(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62685
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02603
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45153
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90591
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37495
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78267
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13846
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50672
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89475
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4528
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80289
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186573
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451293
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737414
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952245
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163989
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38862
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627238
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881241
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265542
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688287
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03245
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40355
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80486
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24009
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65734
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12834
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63862
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19043
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68282
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0868
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51611
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97473
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44086
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85222
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25215
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62576
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01955
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72264
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09727
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224287
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492036
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781559
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991012
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432095
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673426
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930329
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266569
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695621
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04032
…(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41206
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81402
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25006
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70079
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17023
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67924
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23481
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72689
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14958
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5829
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04591
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50933
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92446
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36488
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74883
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1486
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0034
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262356
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533163
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826152
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030532
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246807
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476411
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720509
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980437
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267696
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703406
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04867
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42108
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82379
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26667
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73763
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20866
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72106
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28041
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77259
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21441
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65187
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11946
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58033
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99937
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4441
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87606
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28207
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29566
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300782
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574683
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864458
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070757
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28943
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521606
…(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768483
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031501
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312238
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709869
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05752
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4306
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85293
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34536
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80274
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2481
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76399
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32732
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81998
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26583
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72314
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19541
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65388
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07705
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52619
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00382
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44654
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60016
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339526
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616585
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903186
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111736
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332836
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567654
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817419
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083611
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367795
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711234
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06683
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4701
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92621
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42564
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87393
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28864
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80807
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37547
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86903
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3182
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79669
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2739
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73009
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15747
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61128
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09394
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72535
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79386
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378608
…(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658857
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94265
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153467
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377047
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614566
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867298
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136723
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424494
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732464
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1148
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53845
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00088
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50755
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94694
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34466
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85335
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42494
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91984
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37241
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85775
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35486
(363.73, 9.95, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80901
