¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
•(404.20, 7.34, 366.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38104
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75529
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09962
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58791
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31611
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32253
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.367611
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.534317
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.712586
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.903634
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.10916
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.331789
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.572275
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.83281
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.115958
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.424745
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774452
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190397
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649246
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15794
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72092
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30557
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95548
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67714
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49364
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42486
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43573
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54487
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73207
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07869
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56345
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27316
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27506
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.36889
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.53568
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.714046
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.905199
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.110917
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.333683
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.574323
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.835031
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.118375
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.427383
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770046
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185543
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643896
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.152
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71832
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30358
÷(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94739
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66802
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48331
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.413
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43149
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52057
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71032
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05349
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54188
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23273
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22702
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.370242
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.537124
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.715591
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.906857
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.112766
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.335677
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.576479
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.837369
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.120918
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.430631
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.772696
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180929
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.638804
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14634
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71196
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29917
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93983
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65947
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47359
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40194
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42819
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49748
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69001
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02997
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5223
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20801
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18194
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.37167
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.53865
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.717223
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.908607
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.114709
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.337772
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.578743
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.839826
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.123592
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.434109
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.776515
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.15326
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633942
ò(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14092
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70593
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29284
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93274
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65149
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46454
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39157
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41768
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47566
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67117
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00817
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50473
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19575
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13663
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.373172
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.540252
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.718938
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.910446
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.116746
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.339967
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.581118
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.8424
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.126393
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.437719
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.780474
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.157625
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62928
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13574
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69872
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28694
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92614
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64409
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45612
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38195
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39962
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45502
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65379
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98802
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48915
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1859
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08755
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.374748
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.541936
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.72074
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.912379
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.118874
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.342262
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.583599
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.845091
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.129323
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.44146
ı(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.784582
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.162151
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.579563
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13081
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68844
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28151
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92004
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63723
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44836
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37305
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38267
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43566
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63783
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96268
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47016
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17837
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06198
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.376398
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.543698
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.722625
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.9144
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.121095
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.344658
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.586189
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.847901
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.132381
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.445333
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.788831
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.166841
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.584753
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.054594
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67845
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27649
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91446
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63094
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4412
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35725
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36363
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41744
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6233
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93465
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43751
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17326
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0393
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.378123
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.545541
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.724597
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.916515
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.123409
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.347153
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.588888
‹ (403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.850828
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.135566
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.449338
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.793228
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.171683
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.590677
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.062483
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.59064
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27192
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90935
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62517
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4347
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33458
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33763
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40044
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60562
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90843
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4069
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15644
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01947
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.379921
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.547462
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.726652
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.918718
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.125815
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.349748
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.591694
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.853873
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.139318
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.453474
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.797768
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.17669
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.597916
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.070559
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.599708
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2678
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90473
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61997
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42879
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31278
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31263
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38467
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58737
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88389
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37832
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11045
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00245
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.381794
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.54946
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.728791
(403.98, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.921014
