¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
È(412.67, 14.26, 246.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090876
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.84023
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995064
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253834
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53401
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837918
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168627
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529809
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936055
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457772
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00114
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56399
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19574
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90975
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72305
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.95506
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.66576
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.9556
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.51702
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.44557
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.88753
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.07887
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.96119
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998552
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249691
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523105
À(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826046
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155688
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515658
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910238
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42268
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942816
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49874
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12227
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82643
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62775
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.72963
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.6334
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.91677
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.46958
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.3863
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.81145
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.97767
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.08569
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001994
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253409
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524736
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.818357
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1427
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501431
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89463
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387481
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885017
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43412
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04956
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74402
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53361
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.52738
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.60067
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.87751
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.42164
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.32648
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.7347
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.94876
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.9196
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.89365
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.87086
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.85124
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.83476
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.82142
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.81119
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.80408
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.80007
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.79918
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.21382
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005414
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257109
Ê(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528725
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822698
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141788
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489344
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879022
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340597
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827755
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37013
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97763
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66255
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.33724
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.49938
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.56758
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.83785
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.37323
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.2661
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.6348
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.61715
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.60372
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.59339
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.58613
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.58195
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.58084
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.58281
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.58785
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.59596
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.60716
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.62146
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.34565
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008812
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260777
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532701
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826971
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146459
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494451
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874883
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289497
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770979
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30676
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90644
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58202
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.13838
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.47106
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.53415
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.79778
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.32437
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.20519
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.57932
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.80645
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.79303
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.78274
Á(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.77555
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.77146
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.77048
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.7726
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.77782
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.78615
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.79759
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.81214
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.48129
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012215
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264412
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536643
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83126
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151089
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499509
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880444
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333412
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761581
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24403
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83603
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50244
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.94758
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.44244
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.50038
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.75734
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.27507
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.14378
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.50076
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.56558
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.62084
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01554
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268014
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540529
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835485
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155696
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504539
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889376
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37921
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811869
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28798
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81434
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42376
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.76442
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.41354
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.46628
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.71652
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.22534
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.08189
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.42165
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.46095
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.76439
¸(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018866
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271608
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544407
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839663
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160254
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509512
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919747
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425526
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86274
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34405
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8765
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46855
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.58849
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.38437
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.43187
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.67535
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.17521
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.01955
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.34203
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.35576
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.91205
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018558
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275172
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548236
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843833
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164803
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514472
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950047
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460308
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914129
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40078
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93944
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.44936
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.46472
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.35492
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.39717
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.63384
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.1247
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.95677
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.26193
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.25007
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.06394
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015691
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278686
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552049
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84797
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169292
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52028
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980219
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494152
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966091
µ(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45819
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00314
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.28639
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.43921
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.32522
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.36217
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.59201
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.07383
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.89358
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.18138
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.14392
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.22017
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012709
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282196
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555819
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852064
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173727
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54723
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0103
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.527897
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01862
(412.00, 14.21, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51623
