¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(337.24, 7.03, 316.16) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.81542
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688797
ˆ(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179964
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778102
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.702925
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.751961
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.802687
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.855216
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909585
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965875
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024161
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.084502
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146999
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211739
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278815
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348287
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420293
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494947
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572312
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652556
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735841
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834458
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952145
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075026
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203464
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337696
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486164
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950768
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609802
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.682758
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.731358
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.781633
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.833685
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.887588
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.94337
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001122
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060936
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.122896
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186999
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253452
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32231
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393647
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467603
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544266
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623779
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706235
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791835
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880673
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987626
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112748
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243488
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380275
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734832
‡(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448395
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.663287
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.711473
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.761295
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.812916
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.866324
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921648
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978901
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.038174
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09959
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163177
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229044
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297274
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367967
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441263
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517251
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596032
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677767
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762562
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850578
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941955
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036911
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152541
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285793
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530995
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293374
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.439177
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.644502
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692271
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.741699
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.792849
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.845822
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.900671
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957487
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016271
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.077142
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140168
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205485
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273139
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343241
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415916
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491214
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569303
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650343
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734386
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821622
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91216
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006248
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103974
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205564
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33839
ƒ(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144545
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246724
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.62642
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.673781
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.722799
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.773564
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.826126
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.88051
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936833
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995122
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055511
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118041
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182808
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249923
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319417
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391483
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466169
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543619
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623923
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707255
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79375
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883518
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976779
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073635
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181077
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350142
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001456
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06262
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.608983
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.655969
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.704625
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.755001
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.807121
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.861089
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.916981
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9748
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034704
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.096734
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161001
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227574
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296497
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367966
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44208
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518875
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598537
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681184
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766952
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855977
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954259
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092081
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236544
…(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450634
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863882
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886389
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.592233
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.638866
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.68713
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.737113
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.78884
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.842426
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897859
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.955268
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014736
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076291
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140053
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206081
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2745
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345422
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418909
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495114
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574159
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656147
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745731
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873381
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007002
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147005
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331156
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554889
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793886
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717559
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.576125
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622386
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.670333
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719931
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.771286
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.82446
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.879533
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936505
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995505
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.056595
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119904
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185463
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253402
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323749
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396724
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472327
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553646
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672153
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796028
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925675
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061438
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217185
…(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432866
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663013
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909095
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55572
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.560627
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.606604
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.654214
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.703488
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.75448
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.80725
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.861894
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918503
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977101
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037745
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100598
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165673
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233086
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302974
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376244
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486517
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601691
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722042
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847915
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97965
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117589
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316477
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538348
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775291
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028846
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400457
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.545808
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.591472
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.638725
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.687657
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.738334
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.790765
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.845052
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901239
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.959445
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019695
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082099
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146728
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213694
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314958
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422235
(337.24, 7.03, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534213
