¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
É(391.72, 7.04, 359.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93811
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73987
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833594
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930789
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031663
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13636
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245088
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35797
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475336
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597314
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724181
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889083
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092061
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285665
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453297
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628539
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811913
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00391
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20514
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41621
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65516
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04243
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831788
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089549
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39624
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549694
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636543
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726552
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819887
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916725
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017179
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121452
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229727
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342181
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459028
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580483
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706825
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838274
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020835
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22809
‡(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393529
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.566446
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747366
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936719
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13519
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34326
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56171
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82802
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38011
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815158
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07157
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361826
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537848
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62436
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714028
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807024
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903491
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003571
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10747
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215308
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327324
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443701
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564683
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690519
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821431
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957702
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158628
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335588
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.506302
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684825
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871683
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06744
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27268
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48806
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71427
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00944
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798571
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053617
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329701
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526733
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612952
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702297
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794998
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891109
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990833
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094315
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201795
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313391
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429377
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549906
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675258
…(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805683
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941435
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088099
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27951
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448047
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624295
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808717
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0019
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20436
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41681
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63988
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87439
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90658
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781992
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035711
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310256
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516374
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602314
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691381
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783774
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879545
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97896
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082102
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18918
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300405
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415987
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536115
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661001
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79096
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926247
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067084
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225178
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391623
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565683
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747791
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938472
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13829
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34792
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56799
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79929
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04259
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749107
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994586
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259712
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504655
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590149
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678771
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770659
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865927
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964806
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067385
‚(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173898
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284529
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399428
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5189
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643071
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772255
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906764
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046764
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192669
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365502
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539462
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721465
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912101
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1119
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32145
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5415
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77277
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01611
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00313
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652681
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890626
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147312
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42503
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575036
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663522
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75499
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849839
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948271
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05037
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156376
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266469
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380828
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499701
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623274
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751826
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885614
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024955
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170107
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345681
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524607
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706041
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896046
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09513
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30402
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52329
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75375
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99621
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3748
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558964
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789685
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038334
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307022
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519408
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6475
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740196
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83461
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93261
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034248
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139792
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249363
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363203
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481526
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604548
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732521
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865669
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00431
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148794
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31805
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509836
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691891
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.881327
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07978
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28801
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50659
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73631
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97797
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3224
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467826
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691658
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932611
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192701
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465167
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591193
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722737
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820267
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91782
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019043
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124112
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233238
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346604
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464428
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586888
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714272
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84683
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984853
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128659
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291677
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482357
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679011
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867876
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06582
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27342
…(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49139
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72045
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96134
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27216
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3792
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596417
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830006
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081866
(392.64, 7.05, 360.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354146
