¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
è(341.15, 7.14, 365.69) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.650099
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761527
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093346
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456111
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858023
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308488
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640977
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850315
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07047
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3023
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47967
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53035
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58312
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.638
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69505
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75434
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81595
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87983
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94618
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01492
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08631
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1602
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23683
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31622
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39841
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48357
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57171
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.056868
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.265483
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.489983
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179074
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459889
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764744
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096893
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460021
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859222
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309809
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58892
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795823
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01341
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24242
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4748
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52542
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5781
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63296
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68996
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74919
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81068
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87454
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94079
ö(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00951
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08075
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15462
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23115
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31045
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39258
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47762
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56572
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.05828
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491617
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181804
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462859
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768014
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100427
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463865
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862865
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311093
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538237
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742799
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957836
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18417
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42258
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52192
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57459
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62936
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68633
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74548
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80698
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87076
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93696
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00564
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07681
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15064
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22712
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30637
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3884
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47339
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56818
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.059699
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.268527
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924731
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184588
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465838
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771232
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103993
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467762
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867149
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296228
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488893
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691194
ş(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903801
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1275
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36313
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51986
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57248
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62724
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68418
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74334
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80476
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86854
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9347
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00333
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07452
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14828
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22474
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30392
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38598
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49524
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68154
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.061129
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270062
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927275
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187351
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468846
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774499
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107544
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471672
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871449
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251024
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440884
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640955
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851213
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07239
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30529
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51919
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57182
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62659
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68351
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74264
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80408
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86784
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93401
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00264
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0738
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14754
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22399
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30318
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42662
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60892
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91433
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.062565
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688752
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929871
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190102
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47185
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777783
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111112
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475583
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875716
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265242
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394143
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592103
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800078
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01881
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24907
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49174
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57261
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6274
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6843
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74348
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80489
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86868
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93486
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00348
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0747
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14844
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22489
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36213
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54069
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7267
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48429
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.064011
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691136
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932425
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192913
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474884
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781074
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114677
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479495
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880071
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280445
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408154
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544557
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750324
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966706
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19441
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43439
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57484
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62967
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6866
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74579
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80727
‡(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87106
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93728
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00593
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07713
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15094
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30168
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47658
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6588
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96069
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469246
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693508
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935027
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195682
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477903
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784367
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118256
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483434
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884389
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29668
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424885
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558102
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70201
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916049
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14131
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37867
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57851
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63338
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69036
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74958
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81112
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87496
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94124
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00996
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08121
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24503
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41653
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59506
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78111
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53949
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471424
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695907
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937604
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198483
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480938
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787651
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121866
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487363
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888741
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313898
(341.48, 7.14, 365.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442635
