¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ú(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90528
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00137
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67916
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37709
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17767
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00364
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79931
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70836
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89236
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77248
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72369
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.72458
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.73217
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.83596
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.07997
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26222
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9389
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964121
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379511
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867529
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398319
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998322
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68957
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41235
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21818
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03119
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84077
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74228
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09159
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.81066
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.76766
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.73488
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.73487
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.83844
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.08277
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26553
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94268
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950557
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377424
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864494
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394911
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99442
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70899
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43479
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25804
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06718
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88202
É(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77623
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.35505
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84996
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.81562
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.74525
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.73823
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.84165
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.0864
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2698
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94762
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936579
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374686
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860795
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390761
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989708
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72114
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44869
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28412
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1034
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92307
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81027
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6323
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.88954
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.84418
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.75611
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.74181
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.84559
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.09086
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27509
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.95369
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931861
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371287
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856464
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385843
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984136
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73254
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46172
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29918
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14388
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96383
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83931
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67881
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94489
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.85492
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.76028
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.74597
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.85026
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.09615
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28134
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96084
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92826
ã(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367219
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851442
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380219
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979337
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74311
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47384
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33809
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18648
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01096
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8656
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70628
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.16273
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86567
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.76489
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.75079
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.85567
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.10226
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28855
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96915
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924043
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362534
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845826
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373838
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992954
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75293
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48509
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41508
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22894
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05908
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90463
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74174
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.39721
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.8769
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.76979
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.75625
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.86181
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.10921
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29674
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97859
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919243
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357181
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83955
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366788
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00546
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76199
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49545
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49104
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27121
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10699
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94387
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78564
Ñ(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.63071
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88861
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.77527
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.76237
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.86869
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.11699
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30593
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.98919
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913895
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351187
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832603
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358984
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01684
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77023
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5049
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56591
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31332
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1547
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98332
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82974
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64425
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.8947
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.78134
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.76915
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.8763
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.12561
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31607
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907964
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344559
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825059
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350426
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02706
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7777
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51344
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60535
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35522
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20224
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02292
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85915
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64987
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.02667
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.78799
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.77657
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.88465
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.13505
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.55687
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901457
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337264
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81684
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350165
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03611
Ğ(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78436
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56404
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64237
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3969
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24954
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06271
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86622
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65596
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.14603
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.79523
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.78465
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.89373
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.14533
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.5686
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894371
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329362
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808056
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356985
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.044
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79018
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6227
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67917
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43839
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29662
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10273
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87365
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66253
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.26302
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.80305
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.79339
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.90355
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.15645
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.58128
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886766
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320825
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798597
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362794
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05073
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79522
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68018
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71575
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47964
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3434
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14287
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88133
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66964
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.33733
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.81146
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.80278
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.9141
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.16839
Ü(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.59492
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87858
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311681
(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788517
