¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ñ(354.75, 7.21, 353.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46514
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.18058
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.91691
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.77536
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95511
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6428
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6828
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58514
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80397
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.726341
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.875549
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033663
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201473
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379864
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592364
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.854249
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.108962
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.384479
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.683409
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.025208
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.442573
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.907349
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.937401
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.51177
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.15838
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.89164
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.74483
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90684
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58992
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59697
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42925
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67966
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.726589
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.875809
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033938
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201766
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380176
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.583447
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.847383
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101551
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376456
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.674697
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.007225
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.422618
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.886724
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.920135
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.49241
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.13652
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.86677
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.71467
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85878
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54652
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52327
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21506
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55872
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.72702
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.876266
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034421
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.202279
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380721
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.574605
ö(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.840668
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.094332
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.368643
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.666213
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.990069
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.402844
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.866297
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.903132
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.47335
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.115
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.84229
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.6849
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81091
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5048
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49811
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08158
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44109
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.727637
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.876918
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.035112
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203012
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3815
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571574
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831144
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.087302
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.361037
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.657953
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.981072
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.383253
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.845991
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.88639
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.45458
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.09382
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.8182
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.65551
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76328
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44753
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47382
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00096
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32664
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.72844
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877767
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.036012
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203967
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382513
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.572652
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.821708
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.080465
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.353637
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.649922
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.972324
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.363843
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.363306
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.869905
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.43611
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.07298
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.79451
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.62649
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70821
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38935
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45041
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92261
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2154
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.729429
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.878813
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037118
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.20514
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38376
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.573979
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.812357
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073818
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346446
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.642116
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.963821
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.344618
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.348742
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.853685
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.41793
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.05248
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.7712
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21904
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64793
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33106
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42789
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8465
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98581
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730602
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.880054
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038433
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206534
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385241
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.575557
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.803092
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.067365
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.339462
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.634536
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.955566
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.325578
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.334412
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.837728
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.40006
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.03232
î(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.74829
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15257
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58816
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26512
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40624
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77265
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74862
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731962
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.881491
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039956
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208148
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386957
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.577382
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.793915
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.061101
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.332686
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.627182
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.947557
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.306724
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.310314
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.82203
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.38247
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.01249
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.72577
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08661
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52877
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19943
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37544
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70092
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49894
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733508
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.883125
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.041687
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209983
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388907
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.579458
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.784825
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.05503
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.326118
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.620053
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.939794
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.288837
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.274746
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.806595
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.36519
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.99301
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.70364
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02117
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46898
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13397
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3137
Â(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63136
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23747
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.735237
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884954
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.043624
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.212039
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391092
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.581784
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78525
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.04915
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.319754
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.61315
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.932278
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.757977
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.239544
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.778694
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.3482
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.97386
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.6819
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95623
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39414
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06876
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25189
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55487
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98298
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.737154
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.886981
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.04577
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214317
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393512
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.58436
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.787998
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.04346
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.313601
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606472
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.925009
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.744845
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.204705
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.739586
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.33151
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.95505
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.66054
(355.35, 7.21, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8918
