¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Æ(380.08, 14.06, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13529
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52163
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20466
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.68346
Ì(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.65545
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.63059
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.60886
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.57958
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.56408
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.55166
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.54233
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.53607
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783339
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021715
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278575
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556169
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856934
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183952
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540683
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931316
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360858
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835969
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37117
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96973
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58608
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00575
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45892
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71999
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33247
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83706
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37658
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99922
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67315
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32166
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.77898
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.75079
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.72578
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.70391
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.67444
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.65883
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.64632
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.6369
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.63057
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807023
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047228
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306134
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585953
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889328
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219191
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579211
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97359
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407493
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892826
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43464
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04093
Ç(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6561
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08115
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72902
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95786
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43397
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94105
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49914
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14251
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82906
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44216
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.87852
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.85016
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.82497
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.80295
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.77331
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.75758
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.74496
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.73545
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830907
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072915
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333872
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615974
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921895
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254728
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618046
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016238
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45767
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950334
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49879
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11299
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72761
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15822
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08144
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05499
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5325
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04094
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64043
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28989
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94985
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56626
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.98218
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.95362
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.92827
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.9061
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.87626
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.8604
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.84767
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854899
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098781
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361791
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646239
Ä(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954762
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290547
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657243
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060122
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509969
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00841
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56368
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18596
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80078
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23703
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45276
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14853
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62805
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14355
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78562
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44148
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06863
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69401
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.09004
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.06129
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.03576
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.01342
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.98338
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.96739
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.95455
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.94485
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.93828
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879037
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124789
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389889
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676672
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987871
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326601
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696737
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1079
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562843
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06713
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62933
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25977
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8755
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39851
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72213
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2401
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72614
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26268
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93095
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59737
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19088
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82554
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.20221
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.17326
Ç(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.14754
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.12503
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.09478
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.07865
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.06569
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.05589
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903395
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151027
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418216
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707352
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021204
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362994
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739373
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156132
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616185
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1265
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69568
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33445
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9519
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7284
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82341
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33398
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82677
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40301
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07843
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71935
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31666
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97286
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.31879
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.28962
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.26371
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.24102
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.21055
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.19429
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.1812
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.17129
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927851
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177374
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446667
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738262
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054775
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400332
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783557
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204823
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670094
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18646
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76279
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41007
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02995
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98461
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92255
Ê(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43025
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93002
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54707
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23001
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83984
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45286
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.47256
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.43988
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.41049
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.38438
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.36151
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.33081
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.31439
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.30118
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.29116
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952429
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20392
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475358
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769341
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088627
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440969
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828078
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253943
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724462
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24703
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83061
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48652
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10972
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10526
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02328
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52905
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04408
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69501
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3859
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96561
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6695
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.59853
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.56561
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.53599
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.50966
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.4866
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.45566
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.43909
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.42575
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.54567
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977138
(380.09, 14.07, 307.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230584
