¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Â(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.376616
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63483
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20969
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9933
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87158
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80286
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56373
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.7464
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68447
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952641
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242984
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535408
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793904
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071981
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372313
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756254
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178504
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645067
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14264
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66269
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24077
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01309
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89446
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85717
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60162
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80406
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76522
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957364
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248174
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544809
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803998
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082876
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396076
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782298
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207258
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676914
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16793
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69076
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27204
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03275
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91714
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91398
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.63802
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.85984
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84816
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961958
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253142
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554295
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814188
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09386
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419856
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808467
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236058
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708872
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19342
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71903
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30184
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05221
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93963
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.97332
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.67591
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.9137
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.929
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966358
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257954
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563905
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824498
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104964
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443707
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834672
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26499
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740917
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21907
š(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74744
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32192
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07146
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96953
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03491
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.7149
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.9656
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00769
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970596
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262574
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573647
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834957
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116217
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467645
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860931
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.293983
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764942
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24488
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76564
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34216
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09051
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99987
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09793
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.75233
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.01548
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08419
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97465
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266997
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583468
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845543
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130827
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491582
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88724
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323043
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788472
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2629
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78392
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36249
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10932
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02986
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16362
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78819
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.0633
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17805
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97855
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271224
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590749
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856205
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15274
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515606
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913637
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352196
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.806375
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2795
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80233
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38298
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12797
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05953
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23202
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82245
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.109
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28913
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982242
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275278
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595162
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867042
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174685
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539622
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940096
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370363
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821533
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29623
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82085
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40362
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14636
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08881
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30322
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.85507
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.15255
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43705
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985755
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279103
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599376
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877954
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19668
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563718
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963075
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374631
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836821
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31309
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83951
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42438
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16454
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11773
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37726
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88603
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.19392
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58776
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98912
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282794
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603373
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888983
 (403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218689
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587843
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966998
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378922
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852192
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85829
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44527
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18248
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14627
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45421
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9153
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.23307
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73597
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992279
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286239
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607162
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901268
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240728
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594466
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970858
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385737
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867621
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34706
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87715
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46632
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2002
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17442
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51201
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94285
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.27106
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88152
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995263
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28947
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610718
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921464
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252827
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598022
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974747
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395583
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883135
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36418
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89617
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48746
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21768
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20217
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53406
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96867
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.3077
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02423
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99806
¦(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292532
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614058
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938386
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256079
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601521
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978563
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.405298
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898748
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38142
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91525
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50879
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23733
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22525
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55463
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99273
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.34228
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.68021
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000686
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295414
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617186
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941342
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259266
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605019
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982414
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414839
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914456
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39874
(403.26, 12.42, 331.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93446
