¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
×(417.38, 13.33, 328.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26102
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 7.146104
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 7.078718
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 7.680305
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 8.395014
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.626571
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.611936
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.598348
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.585796
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.574273
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.563766
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.55427
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.545776
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.53828
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.531775
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.526256
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.521719
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.518161
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.515577
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.657548
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.656898
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.778169
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.757532
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.737895
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.761054
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 8.74063
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 8.619329
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 8.502599
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 8.390227
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 8.282007
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 8.177749
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 8.077267
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 7.98041
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 7.887011
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 7.796916
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 8.4589
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.694013
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.679212
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.665468
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.652773
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.641115
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.630486
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.620877
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.612281
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.604693
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.598106
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.592516
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.587917
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.584306
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.581681
“!(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.725076
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.724403
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.770538
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.749922
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.730304
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.78196
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86685
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37428
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 9.69154
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 9.550257
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 9.414425
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 9.283773
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 9.158033
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 9.036999
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 8.92042
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 8.808125
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 8.699894
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.763862
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.748889
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.734986
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.72214
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.710343
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.699586
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.68986
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.681159
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.673475
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.666802
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.661137
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.656473
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.652808
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.650139
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.79501
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.794313
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.763767
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.74317
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.72357
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.80286
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87885
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37952
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85173
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44855
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 10.9079
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 10.73802
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 10.5749
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 10.41819
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 10.26757
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 10.12274
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 9.983407
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.836218
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.821068
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.806997
‘!(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.793997
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.782056
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.771167
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.761321
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.752507
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.744725
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.737964
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.732219
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.727489
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.723768
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.721052
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 8.855685
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 8.854755
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.757853
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.737272
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.717689
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.823748
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89045
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3848
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88757
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49429
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04132
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 11.24408
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 11.2198
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 11.19729
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 11.37176
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 11.90107
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 11.71355
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.911187
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.895851
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.881608
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.868446
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.856357
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.845328
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.835355
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.826428
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.818542
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.811688
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.805863
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.801062
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.797282
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.79452
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 8.952461
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 8.951498
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.752791
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.732224
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.712655
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.844623
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90166
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39017
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92343
í (417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58953
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11425
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 11.23413
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 11.20986
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 11.18736
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0728
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.91015
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.14697
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.988875
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.973347
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.958924
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.945594
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.933348
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.922178
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.912073
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.903028
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.895032
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.888084
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.882174
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.877301
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.873459
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 9.055095
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 9.052742
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 9.051742
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.748577
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.728023
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.708464
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.865475
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88895
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40875
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95934
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68392
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18576
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 11.22584
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 11.20158
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 11.1791
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23672
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.09803
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.37794
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 7.069401
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 7.053672
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 7.039062
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 7.025559
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 7.013152
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 7.001832
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.991591
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.982422
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.974315
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.967265
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 6.961267
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 9.168004
Ö (417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 9.162857
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 9.159083
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 9.156676
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 9.155639
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.74521
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.724665
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.705114
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.886302
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82846
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44134
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99526
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77737
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23238
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 11.21922
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 11.19497
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 11.17249
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40192
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.28765
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.6115
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 7.152888
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 7.136952
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 7.122149
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 7.108463
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 7.095889
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 7.084414
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 7.074031
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 7.064732
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 7.056508
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 7.049355
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 9.282595
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 9.275968
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 9.270732
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 9.266887
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 9.264423
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 9.263345
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.742684
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.722147
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 5.702603
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891312
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7668
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47389
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03119
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86985
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25662
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 11.21426
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 11.19002
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 11.16754
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56833
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.479
(417.47, 13.34, 328.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.84769
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 7.239468
‰!(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 7.223317
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 7.208311
(417.47, 13.34, 328.69) (426.17, 13.24, 302.47) (8.74, 11.53, 18.15) Truck 7.194438
