¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
°(408.43, 7.50, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.576003
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18797
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31536
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43605
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39212
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34976
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44409
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54237
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64472
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75118
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86188
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97693
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.866415
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062162
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27242
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498787
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74313
…(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007703
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294932
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607956
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95032
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326219
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740759
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200225
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712198
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28612
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91576
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60771
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39485
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2714
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30451
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22086
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1764
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29916
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47485
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43509
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38415
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51287
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64635
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78467
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92803
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07654
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2304
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.863207
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058735
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268769
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494829
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738855
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003054
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289907
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602468
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944275
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319559
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733439
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192078
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703055
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27588
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90044
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58999
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3746
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23958
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26746
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20086
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16594
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28416
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51571
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49476
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64552
„(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87607
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01449
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15792
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30657
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46051
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61998
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.860048
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055376
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265123
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490903
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734631
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998445
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284934
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597022
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938334
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313017
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726154
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184007
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694086
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26579
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88506
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57251
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3547
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21623
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23102
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18186
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1566
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27037
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5769
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61616
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78184
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25547
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3992
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54808
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70232
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86207
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02753
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.85695
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052039
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261523
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487058
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730445
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993935
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279983
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591639
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932421
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306538
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719017
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176049
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68518
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25579
…(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87566
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55537
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33508
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19685
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1951
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16381
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14277
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25784
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6078
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74111
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92223
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65218
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80151
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95618
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11643
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28237
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45419
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.853864
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.04875
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257946
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483207
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726318
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98946
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275117
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586324
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926619
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300105
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.711944
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168185
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676404
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24592
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86838
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53847
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31581
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1779
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15977
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14679
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12343
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27515
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63768
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86967
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06686
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06722
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22254
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38342
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55005
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71852
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89226
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.850829
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045444
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254448
‡(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479432
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72224
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984991
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270313
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58106
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920855
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293795
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704926
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160442
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667763
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23617
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8613
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52188
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29686
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15942
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12937
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13072
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11553
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29921
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66866
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.002
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21576
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50182
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66354
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82626
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99476
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16883
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3486
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.437515
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.042239
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250983
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475683
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718184
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980637
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265546
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575902
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915163
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28754
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698025
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152762
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659186
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22653
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85449
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51325
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2782
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14137
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10851
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11559
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12721
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32366
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69813
”(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13073
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3691
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76698
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11087
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27932
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45378
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6344
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82144
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.436035
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.03905
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247566
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472002
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714201
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976326
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260874
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570763
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909525
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281338
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691231
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145191
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650738
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21706
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84795
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50587
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25991
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12373
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08817
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12346
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13998
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33566
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72899
(408.07, 7.48, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17092
