¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
›(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156424
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316515
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764488
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264938
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831918
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48881
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24162
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09939
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00541
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95581
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79539
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72342
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39886
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23952
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28984
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53808
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7031
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.87403
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.337142
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.51582
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.707737
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.914109
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.130756
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364875
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618591
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89447
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19547
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525131
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887662
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288206
†(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732968
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229639
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78773
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43365
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17815
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03872
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93526
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91943
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78211
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78609
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46979
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32943
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89902
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62985
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.79609
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96838
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.325034
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.502827
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.693798
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899421
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115734
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348624
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600998
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875304
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174528
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502153
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862334
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26018
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701782
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194696
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748389
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37917
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11552
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96625
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86626
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88384
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7699
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8503
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54186
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42158
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07262
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.72587
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89855
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.313028
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.489962
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.679953
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884491
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100867
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332564
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583541
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856296
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153767
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479411
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837295
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232432
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67092
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160185
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709519
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3306
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05377
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89459
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79836
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81833
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82597
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91609
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61507
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4672
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93521
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.301131
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.477195
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.666224
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869671
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086143
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316623
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56623
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8375
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13323
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456867
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812486
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205008
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64045
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126104
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671107
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28702
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99288
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82394
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73157
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74041
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88437
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98348
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68946
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42163
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89857
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77982
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.289279
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.46451
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.652569
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.854996
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071509
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300805
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549122
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818877
„(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112906
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434576
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787961
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177874
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610278
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092375
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633159
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24399
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93929
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75437
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66589
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6655
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9021
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05247
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76496
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37803
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86413
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42693
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.277511
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.451891
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.63905
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.840419
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057049
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285184
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532184
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800437
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092779
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41253
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763725
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151067
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580486
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059031
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595724
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20157
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89083
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68579
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60134
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59769
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81081
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12312
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82896
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32102
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82526
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42508
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.265867
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.439383
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.62563
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.825926
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041993
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26969
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515398
ƒ(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782203
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072836
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390732
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7397
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124541
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551005
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026144
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558708
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15964
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84295
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62667
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53781
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53104
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72106
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19547
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73237
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24253
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77904
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61919
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.254265
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.426981
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.612308
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.81161
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026485
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254363
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49878
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764129
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053138
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369134
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715955
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098331
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521891
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993617
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522175
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11832
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79578
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57235
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47443
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46548
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63339
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12443
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63798
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16628
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71803
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81879
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.861195
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.414681
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.599064
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.797353
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011158
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239165
ş(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482301
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746219
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03366
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347781
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692481
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072399
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493105
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961503
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486082
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07749
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74924
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51878
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40632
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40099
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55716
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01906
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54577
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09233
(417.84, 8.31, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63155
