¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(390.73, 14.10, 309.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.228621
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533898
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15229
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86894
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78762
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94467
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04336
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09091
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.217291
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.342643
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.532558
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.806477
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.116444
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.42299
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.612384
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.816299
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488852
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746506
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033303
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354481
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712007
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107252
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546611
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037725
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590222
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21629
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94647
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87899
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06004
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22822
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22569
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.218727
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.352425
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.529861
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.803431
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.112978
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.443209
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.634223
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276886
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516823
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776847
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066596
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387764
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748678
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147931
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591901
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088503
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647534
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28148
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02539
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97211
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16519
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41581
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14054
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.22012
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.36238
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.526821
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.799997
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.109075
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.461565
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.656377
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303133
•(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545213
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807663
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100351
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423492
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785903
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189196
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637918
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140148
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705836
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34786
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10569
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05796
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27171
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60611
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19909
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.22147
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.372509
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.52344
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.796183
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.104735
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.456591
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103935
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329773
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574023
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838933
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134611
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461085
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823697
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231131
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684683
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192615
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765187
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41545
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18742
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13251
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37957
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79917
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31836
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.222778
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.38179
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.519727
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.79199
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.099969
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.451123
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128955
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356807
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603268
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870696
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169402
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499229
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862101
–(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273695
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732204
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245958
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825502
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48427
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2605
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20833
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48887
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99496
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44054
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.224042
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.383157
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.517316
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.787419
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.094771
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.445164
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.154352
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38422
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632968
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90293
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20469
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537983
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904798
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316928
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780469
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300218
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886931
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55433
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32598
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28544
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59956
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19344
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56571
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.225263
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.384477
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.528632
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.782475
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.089149
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965237
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180094
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412039
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663079
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935666
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240528
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57732
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948186
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360811
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829514
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355361
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949386
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5845
—(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3522
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36387
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71164
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2255
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6939
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.226439
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.385749
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.540138
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.777158
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.083106
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989455
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206218
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440228
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693665
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968882
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276897
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617244
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992253
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407389
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879292
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411423
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01071
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60281
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35468
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44363
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82513
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21224
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82519
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.227573
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.386976
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.551835
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.771474
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.076649
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014009
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232681
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468818
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724658
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002611
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31377
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657741
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036994
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457046
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92989
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468401
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0275
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6217
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35703
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52475
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94006
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19816
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9597
Š(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.228663
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.388155
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.560855
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.765428
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.069775
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.038912
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.259499
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497844
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7561
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036812
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351163
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698877
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082428
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507528
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98126
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513093
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04478
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64111
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3593
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60728
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05641
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18316
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.229706
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.389283
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.56208
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.759017
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.062493
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.064118
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286678
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527255
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787986
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071527
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38913
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740645
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128583
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558792
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.038496
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52901
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06256
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6611
