¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
÷(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.8044
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.420878
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.604346
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.801566
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.014103
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.243773
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.492686
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.763322
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.0586
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.381991
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.737646
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.138583
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.675858
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.290568
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2319
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14258
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73242
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82322
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26976
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85518
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41276
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01368
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19008
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79438
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44574
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40769
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.95208
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.25344
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.424776
¿(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.608531
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.806069
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.01896
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.249027
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.498389
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.769532
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.065386
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.389436
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.745851
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.153631
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.693004
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.300488
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27296
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12743
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7156
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4576
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25222
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06704
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64023
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25853
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5309
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16269
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41538
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49393
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.87873
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.257128
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.428728
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.612772
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.810632
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.023883
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.254352
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.504169
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.775826
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.072265
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.396984
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.754168
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.168609
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.710077
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.307951
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31325
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11283
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69938
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51004
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23491
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2863
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87586
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27866
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89201
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54695
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99443
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31307
É(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69208
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.260864
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.432729
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.617067
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.815253
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.028869
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.259749
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.510026
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.782203
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.079234
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.404632
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.762598
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.18352
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.727074
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.315522
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35273
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09877
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68377
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56164
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21785
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51325
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11999
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63293
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26865
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32792
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93181
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23755
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5549
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90066
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.264646
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.436779
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.621416
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.819933
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.03392
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.265213
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.515956
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.788663
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.086297
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.412382
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.771141
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.198353
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.74399
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.323199
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39137
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08526
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66877
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6124
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20098
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63288
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36559
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61605
É(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18175
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57968
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87279
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17701
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49276
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82063
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.268475
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.440881
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.62582
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.824673
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.039033
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.270748
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.521965
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.795206
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.093449
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.420231
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.779794
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.21311
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.760822
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.330984
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42915
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07228
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65436
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66226
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20758
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61294
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34127
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59376
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45455
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52568
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81746
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1202
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43444
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76071
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.272351
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.445033
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.630277
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.82947
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.04421
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.276351
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.528047
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.801831
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.100691
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.428183
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.788558
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.227785
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.777563
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.340764
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46193
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05985
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64056
Ç(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71121
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19223
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59327
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31726
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57163
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73622
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47522
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7657
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0671
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35315
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62096
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8985
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.276269
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.449231
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.634784
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.834323
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.049449
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.282021
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.534201
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.808537
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.108022
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.436229
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.797432
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.242374
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.794216
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.369335
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45652
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04795
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62735
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75918
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.1771
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50773
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29363
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54966
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02705
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42822
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67613
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92203
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17674
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44063
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71405
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9974
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.280236
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.453481
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.639349
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.839234
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.054749
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.287756
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.54043
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.815323
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.115443
“(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.444378
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.806419
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.256877
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.810771
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.397136
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45117
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03659
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61474
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80618
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16219
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48987
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27034
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52789
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06821
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28334
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51283
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75522
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0063
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26641
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53589
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81518
(398.91, 7.32, 365.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.284247
