¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ê(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.234693
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.286537
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.285775
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.285503
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.285724
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.28644
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.511601
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.496425
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.481905
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.468021
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.454765
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.442122
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.430087
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.418643
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.40779
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.397508
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.387797
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.378647
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.370054
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.362002
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.354493
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.347518
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.341073
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.335151
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.329749
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.324862
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.320486
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.316618
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.313255
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.310394
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.308038
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.306175
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.304811
ç(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.303943
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.303571
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.303694
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.304312
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.541949
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.526473
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.511661
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.497498
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.483968
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.471059
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.45877
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.447079
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.43598
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.425469
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.41553
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.406161
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.397356
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.389099
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.381392
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.374223
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.367592
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.361486
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.35591
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.350852
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.34631
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.342283
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.338765
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.335757
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.33325
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.331249
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.329752
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.328751
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.328253
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.328253
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.328756
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.583156
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.567256
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.552024
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.53746
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.523541
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.510263
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.497607
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.485569
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.474131
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.463285
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.45303
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.443357
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.434252
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.425709
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.41772
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.410281
è(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.403386
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.397031
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.391206
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.385912
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.381143
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.376897
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.373162
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.369946
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.367241
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.365045
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.363359
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.36218
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.36151
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.361341
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.36168
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.642012
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.62539
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.60947
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.594229
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.57967
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.565764
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.552507
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.539885
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.527891
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.51651
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.505734
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.495551
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.485959
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.476947
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.468502
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.460627
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.453305
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.446539
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.44032
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.434638
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.429502
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.424896
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.420819
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.417266
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.414241
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.411737
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.409744
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.408278
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.407324
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.406883
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.406961
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.745507
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.726643
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.708616
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.691407
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.674974
¹(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.659299
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.644374
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.630168
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.616663
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.603843
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.591702
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.580215
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.569376
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.55917
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.549597
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.54063
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.53227
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.524496
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.517328
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.510732
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.504713
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.499257
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.494366
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.490036
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.486253
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.483025
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.480336
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.478202
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.476603
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.475543
(372.92, 7.01, 361.61) (379.13, 1.79, 342.79) (0.81, 2.16, 0.81) Human 3.475025
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.821054
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.985135
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.161568
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.35182
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.55748
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.780475
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017152
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268874
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543621
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844684
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173032
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543216
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960197
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427304
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881265
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338816
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882046
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01377
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04189
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07171
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10318
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13636
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17133
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20801
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24654
„(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28686
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32909
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3732
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41924
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46726
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51734
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.810705
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.974063
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.149654
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.338948
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.543512
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.765315
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001961
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252363
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5256
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824818
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15007
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515408
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929168
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392488
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854712
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309419
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852834
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03335
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0616
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09155
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12321
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15656
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19164
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22853
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26719
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30773
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35014
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39441
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44068
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48891
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53915
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.800432
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.963012
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.13779
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.326129
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.529661
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.750273
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986901
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235971
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507693
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805201
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127385
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487924
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898475
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357997
‡(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828682
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282608
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824183
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05441
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08285
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11297
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14473
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17827
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21353
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2506
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28948
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33018
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37275
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41727
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46368
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51217
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56264
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.790232
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.952035
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.125977
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.313406
