¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¥(378.86, 14.80, 303.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.932
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.27508
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.35518
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.75893
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.200212
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.743062
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36448
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10932
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.986
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98541
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13889
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55561
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.22064
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.17629
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.25557
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.6707
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.189319
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.729844
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34992
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09274
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96667
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95875
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10536
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5053
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.15497
®(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.08429
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.15724
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.70569
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.177577
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.715807
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33421
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07491
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94568
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93053
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07002
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.45241
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.09119
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.00456
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.05974
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6197
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.164987
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.700963
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31736
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05586
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92305
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90079
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0329
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39701
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.025
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.92241
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.96023
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52316
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.151564
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.68532
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2994
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03561
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8988
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86954
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99403
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34225
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.95647
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.83794
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.85879
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40222
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.137315
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.668884
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28033
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01417
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87294
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83682
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95345
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28967
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88566
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.75123
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9105
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27959
«(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 21.26642
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.122251
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.651672
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26018
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99156
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84552
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80266
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91121
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23517
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.81266
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.66237
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80064
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16992
(378.79, 14.79, 303.38) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 20.70086
(378.79, 14.79, 303.38) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 20.54594
(378.79, 14.79, 303.38) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 21.22261
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 23.67594
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 23.56149
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 23.45162
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 23.34623
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 23.24524
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 23.14856
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 23.05612
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 21.21667
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 24.21468
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.106381
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.633688
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23895
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9678
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81654
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76623
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86732
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17878
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.73753
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.57142
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70773
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06598
(378.79, 14.79, 303.38) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 20.62454
(378.79, 14.79, 303.38) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 20.47057
(378.79, 14.79, 303.38) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 20.61461
(378.79, 14.79, 303.38) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 21.0592
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 23.51165
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 23.42365
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 23.87817
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 24.01517
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 24.15737
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 24.30492
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 21.17029
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 24.61663
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.089718
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.614952
Ÿ(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21666
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9429
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78605
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72658
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.82185
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.12059
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.66037
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64238
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61291
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96011
(378.79, 14.79, 303.38) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 20.55209
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 20.26987
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 20.45079
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 20.66673
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 20.89043
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 21.12221
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 21.36242
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 21.61142
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 21.86959
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 21.12723
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.072269
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.595469
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19334
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91689
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75437
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68514
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77482
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.06063
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.58122
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53618
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 19.30936
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 19.3614
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 19.58146
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 19.80955
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 20.04606
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 20.29135
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 20.54581
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 20.80989
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 21.08403
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 21.36872
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 21.66448
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 21.97187
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 21.08746
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.054543
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.575255
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.169
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88978
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72242
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64609
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72628
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99896
È(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64568
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42051
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 19.3278
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 19.36213
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 19.5822
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 19.81032
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 20.04684
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 20.29215
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 20.54664
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 20.81073
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 21.0849
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 21.37991
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 21.75186
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 22.14035
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 21.05096
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.037025
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.554325
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14365
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86139
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68916
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60772
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67627
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96625
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55663
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30338
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 19.34973
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 19.571
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 19.86073
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 20.16222
(378.79, 14.79, 303.38) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 20.47612
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 23.46286
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 23.35007
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 23.24182
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 23.99741
(378.79, 14.79, 303.38) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 23.52947
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 21.01769
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.01888
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.532684
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11733
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83109
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6546
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56805
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58068
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9086
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46437
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18485
(378.79, 14.79, 303.38) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 20.09263
(378.79, 14.79, 303.38) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 19.93603
(378.79, 14.79, 303.38) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 19.78479
(378.79, 14.79, 303.38) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 20.16213
(378.79, 14.79, 303.38) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 20.58411
Ñ(378.79, 14.79, 303.38) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 21.02733
(378.79, 14.79, 303.38) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 21.49333
(378.79, 14.79, 303.38) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 21.98383
(378.79, 14.79, 303.38) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 22.51989
(378.79, 14.79, 303.38) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 23.08643
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.98763
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.000112
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.510357
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09005
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7997
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63928
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40364
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52597
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84935
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37029
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06822
(378.79, 14.79, 303.38) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 20.09202
(378.79, 14.79, 303.38) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 19.93544
(378.79, 14.79, 303.38) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 19.7842
(378.79, 14.79, 303.38) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 20.16245
(378.79, 14.79, 303.38) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 20.58444
(378.79, 14.79, 303.38) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 21.02768
(378.79, 14.79, 303.38) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 21.4937
(378.79, 14.79, 303.38) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 21.9842
(378.79, 14.79, 303.38) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 22.50106
(378.79, 14.79, 303.38) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 23.04632
(378.79, 14.79, 303.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.96075
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.980731
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.487343
(378.79, 14.79, 303.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06182
