¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
½(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.102045
(407.57, 14.39, 246.26) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 15.14297
(407.57, 14.39, 246.26) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 15.13945
(407.57, 14.39, 246.26) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 18.89121
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57676
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810267
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062043
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334278
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629567
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957136
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32656
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73335
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183317
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657074
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18193
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75941
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41575
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14598
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72759
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3903
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25615
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1282
(407.57, 14.39, 246.26) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 15.44517
(407.57, 14.39, 246.26) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 15.43017
á(407.57, 14.39, 246.26) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 15.41749
(407.57, 14.39, 246.26) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 15.40713
(407.57, 14.39, 246.26) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 15.39908
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 17.8465
(407.57, 14.39, 246.26) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 18.63207
(407.57, 14.39, 246.26) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 18.81603
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 19.26101
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575347
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808725
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060358
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332482
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627615
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956096
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325422
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732084
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181953
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653883
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17838
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75361
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39801
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11898
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6979
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33696
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23523
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09518
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85714
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 17.77208
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 17.91384
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 17.95596
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 17.90912
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 17.75635
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 17.58569
(407.57, 14.39, 246.26) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 18.99753
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 19.15723
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 19.21711
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 19.16805
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 18.99171
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 18.99522
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573884
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807144
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058696
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330651
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625627
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954987
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324215
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730759
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179197
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650657
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17479
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74789
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38019
é(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09259
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66887
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35056
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21467
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06332
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81143
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 17.94008
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 18.09687
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 18.14869
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 18.10831
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 17.96203
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 17.56265
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 17.33717
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 19.36333
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 19.42717
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 19.37874
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 19.19761
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 18.75176
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572418
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805572
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056976
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328804
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623581
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953812
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322912
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729285
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176256
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6474
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17117
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74222
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36225
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06681
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64053
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35916
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1945
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03259
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77071
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 18.11362
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 18.28624
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 18.34832
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 18.31478
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 18.17281
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 17.78979
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 17.10735
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 19.57678
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 19.64482
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 19.5971
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 19.41093
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 18.93346
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570911
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803961
Õ(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055245
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326931
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621565
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95252
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321501
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727746
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173288
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644137
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16752
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73662
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35234
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04167
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6189
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36844
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17467
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00297
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73806
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 18.29292
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 18.4822
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 18.55511
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 18.52884
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 18.39151
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 16.89546
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 17.1178
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 19.79793
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 19.87041
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 19.82343
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 19.63199
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 18.24944
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569433
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802359
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05349
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325057
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619502
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951203
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320026
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726108
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168267
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640817
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1638
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73104
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34614
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01708
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63845
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37835
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15514
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97448
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70665
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 16.76653
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 16.74458
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 16.72518
á(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 16.70831
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 16.69398
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 16.88767
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 17.2991
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 18.02158
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 18.01689
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 18.01489
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 18.01558
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 18.24773
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567888
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800733
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051732
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323133
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617432
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949744
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318451
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724001
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162791
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.637465
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1601
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72555
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33995
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99313
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65831
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38891
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13601
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9471
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70547
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 16.86573
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 16.75718
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 16.71823
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 16.75355
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 16.86973
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 17.0775
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 17.48662
(407.57, 14.39, 246.26) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 17.83065
(407.57, 14.39, 246.26) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 17.826
(407.57, 14.39, 246.26) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 17.82401
(407.57, 14.39, 246.26) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 17.82469
(407.57, 14.39, 246.26) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 18.47596
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566374
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799059
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049955
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321205
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615339
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948251
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316788
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718972
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.157241
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634088
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15633
è(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7201
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33387
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97856
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67849
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40016
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11722
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92082
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75432
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 17.09258
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 16.96914
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 16.9209
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 16.95731
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 17.06913
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 17.27406
(407.57, 14.39, 246.26) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 17.6806
(407.57, 14.39, 246.26) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 17.90496
(407.57, 14.39, 246.26) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 17.97108
(407.57, 14.39, 246.26) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 17.93966
(407.57, 14.39, 246.26) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 17.80492
(407.57, 14.39, 246.26) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 17.61353
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564838
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797392
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048166
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319266
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61323
(407.57, 14.39, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946657
