¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¿(355.64, 9.49, 317.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.916132
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237607
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735447
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29163
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91693
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54236
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24039
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80186
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33384
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90094
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56499
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11829
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.352262
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.458723
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.570444
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.687726
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.811921
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.943636
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.083545
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.232407
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.391078
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.560531
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.741865
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93634
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.145393
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370558
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.613876
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.877586
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.164313
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989562
º(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355666
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758296
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203155
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69717
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24877
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86871
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54832
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24657
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76837
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2855
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84843
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47573
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97055
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.345562
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.451615
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.562088
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.6789
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.802587
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.933747
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.073051
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.221253
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.3792
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.547857
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728313
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.921817
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129686
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353641
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.595602
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.857787
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142788
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96448
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328173
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.728075
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169732
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659998
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20724
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82197
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51728
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23951
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72577
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23933
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79825
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24279
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82831
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.339049
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.443902
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.553954
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.67031
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.793502
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.924125
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.062843
°(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.210404
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.367648
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.535532
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.715137
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.907621
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114418
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337199
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.577847
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838552
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.121881
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940105
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301495
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698739
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137288
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623953
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.167
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77667
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46596
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21084
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68513
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19535
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75047
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01906
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69137
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.332551
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.436398
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.546041
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.661955
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.784668
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.914769
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.052916
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.199855
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.356418
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.523552
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.702287
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.893808
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.099584
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321226
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.5606
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.819873
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101588
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.408731
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275596
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670267
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105828
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589054
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12801
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73284
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4163
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1611
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63933
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15347
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70504
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80408
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55955
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.325623
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.429103
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.538349
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.653833
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.77608
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.905674
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.04327
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.189606
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.345508
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.511901
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.689763
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.880393
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.08518
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.305719
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.543861
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80175
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.081897
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387265
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250508
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642676
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075367
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.555233
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09023
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6904
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36826
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11331
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58769
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10282
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66184
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5974
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12141
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.318891
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.422015
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.530876
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.645943
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.767738
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.896842
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.033903
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.179654
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.334916
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.500525
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.677606
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.867373
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.071202
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.290677
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.527623
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.784171
¸(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.062807
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.366458
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226171
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615923
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045877
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52249
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05368
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64931
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3218
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06744
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53813
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04913
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60561
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3986
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79175
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.312354
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.415133
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.523621
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.638284
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.759642
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.888269
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.024812
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.169998
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.324575
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.489487
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.665814
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.854745
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.057649
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27609
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511883
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767136
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044309
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346301
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202613
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590048
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017299
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49079
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01832
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60964
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27691
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02344
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49066
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99763
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54965
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37681
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.562
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.306012
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.408457
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.516583
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.630856
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.751789
¡(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.879956
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.015998
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.1606
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.31454
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.478788
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.654383
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.842508
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044514
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261959
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496637
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750638
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.026398
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.326788
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179814
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565009
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989679
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460141
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984154
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57129
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2336
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98131
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44517
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94842
(355.10, 9.45, 316.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5275
