¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28857
(402.45, 14.19, 246.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.23416
(402.45, 14.19, 246.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.35888
(402.45, 14.19, 246.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.63498
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577913
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815653
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072295
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350189
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651969
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98087
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340593
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735649
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171409
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.636742
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05025
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49571
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98278
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.96905
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.9557
ø(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.113
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.22108
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.29888
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.31513
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.29892
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.24729
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.11909
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.91937
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.84972
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.84681
(402.45, 14.19, 246.22) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 13.38134
(402.45, 14.19, 246.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.60348
(402.45, 14.19, 246.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.53132
(402.45, 14.19, 246.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.55752
(402.45, 14.19, 246.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.68936
(402.45, 14.19, 246.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.98395
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576537
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814147
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071877
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348449
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650052
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978781
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3383
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733135
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168629
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59595
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01894
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46148
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94666
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40693
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.05634
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.03849
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.06524
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.13186
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.14736
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.12421
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.07304
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.96666
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.96048
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.95596
(402.45, 14.19, 246.22) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 13.15023
(402.45, 14.19, 246.22) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 13.31147
(402.45, 14.19, 246.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.94741
(402.45, 14.19, 246.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.86876
(402.45, 14.19, 246.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.8954
(402.45, 14.19, 246.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 19.03486
(402.45, 14.19, 246.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 19.34928
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575121
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81392
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072006
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346642
â(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648131
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976657
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335993
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730583
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165803
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.555911
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98812
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4278
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90968
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37214
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86742
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.14887
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.13261
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.11805
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.10518
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.094
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.08449
(402.45, 14.19, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.07665
(402.45, 14.19, 246.22) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 14.30369
(402.45, 14.19, 246.22) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 14.1572
(402.45, 14.19, 246.22) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 13.85411
(402.45, 14.19, 246.22) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 13.57066
(402.45, 14.19, 246.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 19.30732
(402.45, 14.19, 246.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 19.22164
(402.45, 14.19, 246.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 19.24874
(402.45, 14.19, 246.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 19.39634
(402.45, 14.19, 246.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 19.73205
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573666
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813964
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072121
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344827
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646146
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974495
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333617
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72795
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162928
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516648
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94652
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39465
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87331
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33815
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8303
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2645
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87033
(402.45, 14.19, 246.22) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 14.12368
(402.45, 14.19, 246.22) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 14.25628
(402.45, 14.19, 246.22) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 14.32868
(402.45, 14.19, 246.22) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 14.34196
(402.45, 14.19, 246.22) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 14.31366
(402.45, 14.19, 246.22) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 14.23792
(402.45, 14.19, 246.22) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 14.09284
Ô(402.45, 14.19, 246.22) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 14.01184
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.3493
(402.45, 14.19, 246.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 19.68423
(402.45, 14.19, 246.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 19.59097
(402.45, 14.19, 246.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 19.61851
(402.45, 14.19, 246.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 19.77483
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5722
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813952
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07221
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343638
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644125
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972294
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331196
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725306
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159951
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478104
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.887307
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36205
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83753
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30489
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7846
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20431
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82461
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31769
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.7219
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 17.33846
(402.45, 14.19, 246.22) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 14.48946
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 17.90792
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 17.91635
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 17.70708
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 17.17118
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.2739
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571149
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813882
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072274
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343708
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642037
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970034
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328703
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722567
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131047
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440321
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828854
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32995
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80233
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27241
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72999
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14562
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78032
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36453
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.99859
Ø(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 17.78771
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 18.24437
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 18.49335
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 18.54235
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 18.35811
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 17.82975
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.20161
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571045
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813753
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072343
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34377
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639941
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967731
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326212
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719774
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096478
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403236
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771203
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27956
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76775
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24064
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6767
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08836
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73745
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50354
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 17.1674
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 18.21788
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 18.80402
(402.45, 14.19, 246.22) (432.24, 8.60, 233.95) (2.32, 1.85, 2.92) Tools 19.06462
(402.45, 14.19, 246.22) (432.24, 8.60, 233.95) (2.32, 1.85, 2.92) Tools 19.00125
(402.45, 14.19, 246.22) (432.24, 8.60, 233.95) (2.32, 1.85, 2.92) Tools 19.06951
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 18.54425
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.13235
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570879
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813595
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072384
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343845
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638134
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965375
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323626
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716944
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062563
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366892
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714302
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21647
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73369
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20967
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62473
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03258
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63726
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64492
Õ(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.16298
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 18.62016
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11834
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.07265
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.143
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570674
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813378
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072409
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343863
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638174
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962984
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321008
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714066
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029291
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331245
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658159
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1542
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70025
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17939
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57407
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97818
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12941
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78877
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.09932
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.07823
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.0596
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.02961
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.01824
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.01022
(402.45, 14.19, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.66526
(402.45, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570395
