¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(385.44, 11.72, 325.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70932
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154541
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594301
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9655
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36817
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8029
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26961
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8536
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73709
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213268
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471019
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753224
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063686
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401422
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769986
º(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173826
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.618155
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994033
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3978
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8279
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29691
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87464
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70522
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225437
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484168
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766775
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078426
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417437
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787551
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193099
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639421
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02301
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4212
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85339
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32473
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89569
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69402
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75681
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237649
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497323
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780341
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093147
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433506
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805081
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212371
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660694
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04558
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44504
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87931
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35302
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91667
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71802
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71853
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249861
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510502
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793851
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107847
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449536
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822624
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231646
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679332
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06793
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46926
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90567
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38183
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93765
¼(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74197
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67997
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262102
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523683
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807379
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122541
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465533
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840122
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250895
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696258
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09325
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49396
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9325
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41111
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95862
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76592
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69227
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274339
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536859
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820874
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137174
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481503
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857648
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266549
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713167
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12081
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51971
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95981
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44093
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97952
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78981
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72947
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286591
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550089
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834548
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151827
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497442
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874385
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281821
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730043
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14887
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55012
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98756
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47126
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00141
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81367
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78665
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298836
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563287
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848831
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166418
´(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.513395
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88829
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297106
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746853
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17737
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.581
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01972
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50209
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03527
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83751
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84397
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309683
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57651
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863142
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180964
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527828
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902166
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312345
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763657
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20629
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61236
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05383
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53541
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06967
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8791
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90143
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318783
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588579
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877437
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195549
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54048
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915993
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327539
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780409
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23568
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64425
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08854
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57329
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10466
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9284
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95902
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327886
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59842
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890887
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208044
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553058
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929789
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34269
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797127
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26551
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67657
·(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12374
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61177
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14419
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97781
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01675
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336981
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608217
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901491
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219571
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565658
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94352
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357784
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813793
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29579
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70948
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15953
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65088
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1766
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02305
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0746
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346034
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617973
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912031
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231047
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578154
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957243
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372841
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830424
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3265
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74284
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19587
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6869
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20961
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02318
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13251
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355007
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627704
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922606
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242474
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590612
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970896
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387827
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84698
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35496
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77672
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23275
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71764
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24324
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02278
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18386
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363969
¶(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637376
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933074
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253866
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603045
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984488
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402798
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863482
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37328
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81109
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26558
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7489
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27746
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02183
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18277
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37287
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647002
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943516
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265221
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615446
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998043
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417686
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87993
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39152
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84599
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29475
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78072
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31234
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02034
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18097
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381762
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65661
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953894
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276537
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627758
