¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ä(400.20, 14.60, 307.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79074
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2704
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05099
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80155
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64601
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60027
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4426
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3838
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3341
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55001
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.76816
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.218366
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.546018
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.895431
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.266948
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.676511
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.135997
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29048
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88907
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52822
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24905
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01782
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78585
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62828
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52778
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35559
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28464
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27479
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58514
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51583
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.209149
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.522076
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.882375
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.252576
›(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.660624
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724882
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26761
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87201
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50904
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21853
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98277
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77014
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61055
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46024
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28052
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19544
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23596
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62079
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58744
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.199733
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.511779
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.869118
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.237987
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.644493
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704176
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24444
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85018
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48956
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18748
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94759
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75442
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59281
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39376
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20668
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11289
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16348
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5896
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00995
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190117
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.501268
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.855659
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.223179
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.628126
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683155
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22097
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82376
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46978
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15624
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91229
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73866
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57503
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32831
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13396
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03167
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09491
ˆ(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48398
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60463
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.180307
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.490544
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.842006
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.208162
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.61153
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661908
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1972
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79699
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44967
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12492
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87685
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72294
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54306
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26389
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06244
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95183
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02724
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37975
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3008
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.32125
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.170303
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47961
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.828164
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.192936
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164602
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640377
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17314
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76995
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42928
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09348
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8413
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68982
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4856
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20048
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99208
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87329
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96047
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27683
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23791
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.49998
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.160112
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.468474
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.814137
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.177508
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156825
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63143
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15958
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7507
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40569
™(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06273
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80561
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64915
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42907
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13808
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92286
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79613
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89456
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17524
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17467
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.07262
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.149736
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.457135
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.793962
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.161885
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148712
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622484
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14959
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73946
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38768
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04946
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78714
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62315
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38963
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08891
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86205
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72135
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82954
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09852
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11106
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.77884
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.139177
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.445601
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.78072
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706182
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14036
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.613205
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1392
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7278
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36648
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03598
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7719
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60581
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37061
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06791
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83883
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69548
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76543
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0248
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03115
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.46654
œ(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.124705
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.433871
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.767857
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695457
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131683
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603567
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12846
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71573
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34498
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02226
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75638
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5882
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33689
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04749
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81621
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67033
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70217
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95218
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93502
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.24877
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.115158
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.421951
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.754788
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684444
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121619
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59363
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11737
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70328
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32326
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00831
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74066
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54448
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28439
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02766
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79426
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64588
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6398
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89741
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83906
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.14481
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.105441
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.409843
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278195
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673182
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109139
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583369
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10595
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68699
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30127
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99236
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72469
¦(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49789
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23245
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00838
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77291
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62213
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5783
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86377
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74341
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.04053
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.095555
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.397556
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267732
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661623
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096324
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572842
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09417
(400.73, 14.67, 307.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66715
