¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¬(403.40, 14.86, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478151
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49263
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31509
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27521
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84332
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.80799
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.33676
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.18973
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95333
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770411
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01895
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282289
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556941
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854327
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177395
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507524
œ(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865064
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255443
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683335
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14771
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61035
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11894
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74853
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51104
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33605
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31166
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8367
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.85127
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.39727
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.264
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04767
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765796
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013947
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271662
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54549
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84193
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163867
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493014
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849256
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238169
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664364
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12753
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58821
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09457
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76996
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52967
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35725
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34844
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83204
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.89492
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.45591
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.33907
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14312
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761127
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008282
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261135
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534069
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829551
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150408
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478631
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8336
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22105
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64555
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10768
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56645
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07062
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79131
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5485
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38413
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38549
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82931
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.93893
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.50907
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.41494
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23965
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75643
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998508
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250595
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5227
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817215
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137012
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46437
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818092
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204083
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626931
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08815
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54506
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06425
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81266
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56758
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41639
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42284
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82851
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98329
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.5627
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.4916
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33727
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75168
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988765
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240117
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511382
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804944
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123644
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450253
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802696
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187285
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60849
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06898
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52406
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08288
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83399
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58684
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44892
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4605
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82936
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0431
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.63003
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.56861
¡(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43598
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746255
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9791
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229673
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500081
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792707
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110332
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436274
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787497
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170658
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590254
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05009
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50339
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10149
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85527
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6063
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48166
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49843
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83215
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.09984
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.70651
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.66301
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5358
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737281
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969428
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219259
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488824
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780499
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097069
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422402
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772398
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154164
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572186
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03159
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48312
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12008
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87648
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62865
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51466
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53668
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83688
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.15137
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.78377
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.75847
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63671
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728317
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959801
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208871
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477633
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768377
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083879
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408689
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757483
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13788
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554276
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01204
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47204
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13859
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89764
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6576
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54786
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57521
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84356
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.20329
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.8502
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.85499
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73867
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719389
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950189
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198537
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466449
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756274
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07073
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395099
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742717
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121745
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53661
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992558
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48831
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15706
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91876
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68676
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58134
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61403
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88041
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2556
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.91379
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.95202
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8418
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710523
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940643
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188249
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455353
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744218
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057646
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381658
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.728065
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105752
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519089
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97329
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50454
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17548
˜(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93885
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71608
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61505
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65313
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92483
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.30829
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.97791
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.03171
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94599
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701629
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931134
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178034
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444285
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732232
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044649
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36836
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713607
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089953
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501765
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954202
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52071
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19382
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95698
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74562
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64895
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6925
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97821
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.36138
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.04254
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.1121
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05417
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693008
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922205
(403.58, 14.87, 306.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168769
