¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ë(336.76, 7.52, 346.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.961141
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28443
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86509
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5539
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35053
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40497
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34741
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17121
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0584
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25003
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63473
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373692
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602905
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850214
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111605
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388542
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689085
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016393
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378042
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793194
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2531
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758324
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28522
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86594
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55569
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35258
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38681
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32871
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22482
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14666
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32815
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70728
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97885
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372876
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601965
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849241
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110377
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387214
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687659
…(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014808
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376539
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79154
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25127
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755921
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28606
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8669
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55746
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35462
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36836
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31053
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30475
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23676
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44735
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78189
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62383
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372003
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601066
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848237
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109171
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385865
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686195
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013208
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374987
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789821
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249333
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753582
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28698
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86788
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55922
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35663
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34962
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29287
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38629
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3287
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56859
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85863
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37222
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371116
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600101
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847209
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107938
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384532
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684752
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01164
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373408
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788076
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247399
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751257
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28792
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86899
‚(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56094
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3586
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33061
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27567
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41772
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42254
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69179
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93746
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12436
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370193
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599096
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846135
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106724
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383239
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683328
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0101
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371764
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786242
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24538
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74893
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28541
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87018
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56264
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36052
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31136
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25901
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4414
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73231
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81707
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01004
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88022
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369256
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59811
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845035
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105548
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381943
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681929
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008568
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370094
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784403
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24332
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746662
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28288
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87142
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56431
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36243
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29181
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25449
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46488
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99328
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94441
…(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04914
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53712
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368283
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59704
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843909
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104347
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380663
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680528
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007045
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368337
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782474
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241175
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74441
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28035
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87274
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56593
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36433
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2832
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27075
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48814
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01612
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07388
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09011
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08987
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367294
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59597
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842758
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103185
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379381
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679148
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005527
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366572
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780518
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239009
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742153
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27787
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87415
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56756
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36616
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28534
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28717
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51114
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03923
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19169
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13295
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44355
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36627
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594876
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841578
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101996
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378135
„(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677787
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004039
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36474
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778511
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236776
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739929
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27537
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87484
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56912
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.368
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28745
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30376
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53393
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06257
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21914
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17778
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07019
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36525
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59374
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840372
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100866
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376904
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676426
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002575
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362879
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776436
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234478
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737761
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27295
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87213
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57069
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36977
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2895
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32054
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55648
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08611
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20993
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22448
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17812
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364151
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592599
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839117
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099749
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375669
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675082
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001117
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360968
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774326
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232132
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735605
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27052
„(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87146
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57222
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37152
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29155
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33747
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57878
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10995
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20205
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27319
(336.71, 7.52, 347.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28853
