¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ì(350.39, 8.52, 313.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77426
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.755236
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993938
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254238
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539228
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845714
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182401
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555046
É(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969777
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464226
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028471
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601073
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16899
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81005
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53923
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28218
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1027
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16534
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.434725
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.519789
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.609725
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.704945
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.805908
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.913129
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.027185
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.148727
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.278492
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.417316
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.566157
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.144454
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.332013
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.534676
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.754199
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992785
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253006
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535525
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841897
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178153
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550395
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964593
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458564
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022017
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596837
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16425
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80473
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53315
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30337
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09941
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1646
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.434463
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.519512
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.609433
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.704636
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.805581
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.912782
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.026816
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.148334
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.278072
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.416868
â(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.565677
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.143908
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.331428
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.534022
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.753479
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992024
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25217
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530493
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837962
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174508
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546337
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96007
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453655
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016431
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.593678
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16073
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8007
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52855
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30907
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09818
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16625
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.434329
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.519371
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.609283
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.704478
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.805413
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.912604
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.026628
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.148133
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.277858
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.416639
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.565431
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.143628
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.331118
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.533667
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.753113
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991636
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251743
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525967
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832995
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17144
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542937
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956265
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449501
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011698
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591589
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15837
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79804
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52554
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30972
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09889
Æ(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17027
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.434323
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.519364
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.609276
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.704471
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.805406
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.912596
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.026618
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.148123
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.277847
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.416628
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.565419
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.143609
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.331119
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.533659
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.753107
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991622
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25108
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521901
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828516
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16893
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540152
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953177
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446074
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007803
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588709
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15722
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79675
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52402
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31218
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10166
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17668
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.434444
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.519492
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.609411
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.704613
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.805557
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.912756
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.026789
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.148304
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.278041
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.416835
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.565641
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.143855
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.331371
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.533974
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.753436
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991959
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247781
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518335
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824541
Ì(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166951
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537934
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950724
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443435
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999441
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577162
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15724
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79678
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52408
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31487
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10641
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18549
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.434693
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.519754
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.609689
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.704907
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.805868
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.913086
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.027139
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.148678
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.27844
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.417261
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.566098
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.144365
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.331957
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.534591
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.754103
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992689
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244939
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515228
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821048
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165549
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53641
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949004
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441458
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989716
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56671
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15847
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79817
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52568
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31602
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11322
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19669
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.43507
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.520153
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.610109
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.705352
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.806339
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.913585
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.02767
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.149243
Ï(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.279042
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.417906
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.566789
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.14522
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.332856
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.535512
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.755146
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993814
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242555
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512597
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818075
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162301
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535453
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947956
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440266
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980843
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557241
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16089
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8009
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52881
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31888
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.122
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20807
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.435574
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.520684
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.610671
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.705946
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.806969
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.914254
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.02838
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.15
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.27985
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.41877
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.567714
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.727781
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.334007
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.536777
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756506
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992997
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240541
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51042
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81556
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159518
(350.05, 8.46, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535126
