¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ì(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.752773
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637546
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958447
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305585
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.181859
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.161824
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.143242
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.156461
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.299439
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.448387
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.617497
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.08829
(338.91, 7.22, 370.49) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.19941
(338.91, 7.22, 370.49) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.41096
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.39184
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377769
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598762
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836691
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093561
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315833
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539376
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778237
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033931
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308335
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603445
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921686
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.029494
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.942779
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.92321
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.90505
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.970273
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.107081
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.249531
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.487925
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.945601
(338.91, 7.22, 370.49) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.06474
(338.91, 7.22, 370.49) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.30299
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.43322
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379169
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601458
ª(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839589
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083813
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292035
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514011
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751114
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004933
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27722
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56996
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885596
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.737618
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.7171
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.697971
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.680218
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.792502
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.92355
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.059936
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.362495
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.807659
(338.91, 7.22, 370.49) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 12.93453
(338.91, 7.22, 370.49) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.19815
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.47475
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380458
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60414
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842491
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061796
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268608
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489058
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724504
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976431
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246665
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53711
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.645108
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.523825
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.503758
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.485049
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.501772
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.62262
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.748279
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.878998
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.241031
(338.91, 7.22, 370.49) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.99901
(338.91, 7.22, 370.49) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.85271
(338.91, 7.22, 370.49) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.09634
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.51643
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381721
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606815
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845417
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040168
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245575
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464543
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698333
½(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948453
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216622
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504869
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.342429
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.321454
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.301819
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.283509
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.34411
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.460149
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.580763
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.738507
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.123372
(338.91, 7.22, 370.49) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.85241
(338.91, 7.22, 370.49) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.69149
(338.91, 7.22, 370.49) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.20835
(338.91, 7.22, 370.49) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.26035
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382973
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609528
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827009
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01889
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223017
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440473
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672607
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920946
(338.91, 7.22, 370.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187162
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.304284
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.150183
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.129647
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.110422
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.092494
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.193117
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.304643
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.420521
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.63403
(338.91, 7.22, 370.49) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.009361
(338.91, 7.22, 370.49) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.71087
(338.91, 7.22, 370.49) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.53619
(338.91, 7.22, 370.49) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.95912
(338.91, 7.22, 370.49) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.00608
(338.91, 7.22, 370.49) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.21789
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295654
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513431
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747858
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000872
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270471
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562501
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880238
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2271
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607235
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943968
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279661
‘(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643006
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03751
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4673
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96375
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56418
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37718
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33796
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69746
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23763
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32878
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.137
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.11561
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.36034
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.79008
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.24159
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.74206
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.24263
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295454
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513216
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747625
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000621
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272477
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564679
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882591
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229674
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610097
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930752
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265372
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.627522
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0207
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44899
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00837
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74124
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58067
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61259
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53979
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16388
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32657
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94525
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.53862
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.51989
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.65631
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.10188
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.59582
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.08955
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.60984
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29526
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513007
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7474
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000379
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274192
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566894
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885015
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232321
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608806
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917931
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25154
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612545
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00445
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46049
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16848
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92396
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79109
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89876
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41653
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09034
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32443
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94251
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.96386
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.94788
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.96686
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.45452
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.9417
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.45494
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.99629
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295071
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512803
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74718
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00014
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273935
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569127
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887428
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234978
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597262
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90551
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238112
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598027
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01143
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50735
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31214
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11259
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0247
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19715
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38783
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01692
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32233
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93984
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.38645
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.37654
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.79893
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.30541
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.83949
Œ(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.40334
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294887
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512607
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746966
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999911
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273685
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570923
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889893
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237673
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586081
(339.17, 7.19, 370.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893436
