¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
®(438.45, 13.93, 282.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726326
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646185
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829263
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06984
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27015
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46055
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65978
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86839
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08704
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31639
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55716
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81022
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539711
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749636
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974558
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216067
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476083
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756712
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060518
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23711
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358679
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485243
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616949
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754159
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897141
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046264
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201834
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364309
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534039
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711519
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897257
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10391
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28665
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47769
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6776
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88693
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10635
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3365
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57815
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55315
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76337
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988619
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230487
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490835
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771889
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076094
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265867
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388651
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516432
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649446
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788024
º(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932467
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083112
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240354
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404537
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576126
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755589
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945585
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12108
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30446
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49621
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69686
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90699
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12719
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35825
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60087
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553461
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763709
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988963
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230867
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491258
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77233
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079532
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272535
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395527
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523518
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656802
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795622
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940341
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091321
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248811
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413336
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.585267
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765106
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963382
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13958
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32366
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51616
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71758
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92854
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14968
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38168
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62529
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55381
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764091
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989381
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231331
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491746
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77285
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093414
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279996
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403217
·(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531498
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665017
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804163
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949178
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100429
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258312
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423203
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595504
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784804
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982492
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15935
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34417
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53746
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73975
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95162
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17372
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40678
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554256
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764572
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98988
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231852
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492328
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773477
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10731
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288225
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411757
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54029
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674153
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813588
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958953
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110586
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26883
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434114
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609313
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807212
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00283
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18048
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36612
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56024
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76342
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97629
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19942
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55477
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765096
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99045
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232484
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493007
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774182
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121167
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297259
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421089
¸(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549955
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684124
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823929
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969669
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121685
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280341
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446074
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.631954
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830804
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02447
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20291
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3894
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58447
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78864
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0025
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22671
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555322
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765692
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9911
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233171
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493746
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780627
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135017
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307126
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431249
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560438
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694997
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835196
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981336
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133787
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292912
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465128
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655727
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.855648
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0474
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22671
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41411
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61014
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81533
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03028
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555943
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766384
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991822
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233941
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494582
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793244
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148863
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317752
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442271
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571837
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706779
»(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847395
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993958
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146897
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.306489
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489043
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680677
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.881675
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07165
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25186
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44024
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63728
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84359
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556657
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767119
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992651
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234796
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49551
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805834
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162683
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329221
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454104
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584102
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719475
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860531
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007573
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160994
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.330255
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514115
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706784
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908981
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09721
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27839
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4678
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66594
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87337
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557409
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767954
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993525
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235762
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496532
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.818411
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176455
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341514
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466787
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597233
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733036
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874582
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022157
(438.62, 13.95, 281.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178926
